,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
18990,U-0900e9,S-14f39f,2023-09-14,feature_9,15,3570,0,False,2023-09-14,False
18991,U-73b24a,S-0a83cc,2024-02-08,feature_17,12,2232,0,False,2024-02-08,False
18992,U-cccb5a,S-13d6d1,2024-09-23,feature_28,7,1771,0,False,2024-09-23,False
18993,U-600835,S-6cff51,2024-02-12,feature_6,13,182,1,False,2024-02-12,False
18994,U-d59e63,S-43c737,2024-04-02,feature_21,13,7592,0,False,2024-04-02,False
18995,U-9147e3,S-41d741,2024-02-08,feature_2,12,5532,0,False,2024-02-08,False
18996,U-3b372c,S-eea4ae,2024-03-02,feature_16,12,6720,0,True,2024-03-02,False
18997,U-2277ba,S-711820,2023-06-20,feature_19,11,451,3,False,2023-06-20,False
18998,U-85a39d,S-7b65f4,2024-05-06,feature_38,9,1449,1,False,2024-05-06,False
18999,U-7de30d,S-104ed3,2024-07-18,feature_9,8,2240,0,False,2024-07-18,False
19000,U-223f04,S-ada98e,2023-08-31,feature_31,6,2082,0,False,2023-08-31,False
19001,U-90ad15,S-4daf2d,2024-02-12,feature_4,11,4488,1,False,2024-02-12,False
19002,U-8dc5b9,S-c693b6,2024-10-20,feature_19,12,624,0,True,2024-10-20,False
19003,U-6f5937,S-e195f5,2023-12-02,feature_6,10,3630,0,False,2023-12-02,False
19004,U-7c56ea,S-7db513,2023-08-16,feature_3,14,70,0,False,2023-08-16,False
19005,U-5b79f2,S-ccdc31,2023-10-27,feature_27,13,4901,2,False,2023-10-27,False
19006,U-f6d92c,S-07ace5,2023-10-13,feature_34,9,2178,0,False,2023-10-13,False
19007,U-1648a4,S-c069ab,2024-07-08,feature_13,8,736,0,False,2024-07-08,False
19008,U-9abe20,S-21eeea,2023-11-13,feature_24,13,286,0,False,2023-11-13,False
19009,U-fd3314,S-ed55d2,2023-11-14,feature_21,9,2187,2,False,2023-11-14,False
19010,U-d5ee51,S-3fb8f4,2023-11-03,feature_39,8,2720,0,False,2023-11-03,False
19011,U-6b9bc9,S-3476e2,2024-08-25,feature_10,9,2583,0,False,2024-08-25,False
19012,U-c73811,S-ce695e,2023-04-16,feature_15,13,6942,1,False,2023-04-16,False
19013,U-a517c8,S-2ae5d8,2024-09-06,feature_36,12,5376,0,False,2024-09-06,False
19014,U-c02c44,S-d76f8b,2024-03-06,feature_34,18,5364,1,False,2024-03-06,False
19015,U-81473d,S-f8e091,2023-01-14,feature_33,12,4464,0,False,2023-01-14,False
19016,U-9f81e4,S-e3903e,2023-06-07,feature_35,9,1566,2,False,2023-06-07,False
19017,U-f7e073,S-c9e261,2024-06-10,feature_31,11,3355,0,False,2024-06-10,False
19018,U-08887e,S-446c54,2023-05-26,feature_15,10,4270,0,False,2023-05-26,False
19019,U-051132,S-e77144,2024-10-29,feature_40,9,4716,2,False,2024-10-29,False
19020,U-8a9aa7,S-e77144,2023-11-17,feature_39,11,3773,0,True,2023-11-17,False
19021,U-a4847a,S-ede618,2023-03-28,feature_7,10,2870,1,False,2023-03-28,False
19022,U-a211ce,S-8b52b5,2024-01-21,feature_34,7,1988,0,False,2024-01-21,False
19023,U-4adbb4,S-e6f639,2023-01-15,feature_1,8,3232,0,False,2023-01-15,False
19024,U-ebcc07,S-dcc1a5,2024-09-03,feature_19,21,10143,0,False,2024-09-03,False
19025,U-aa5e21,S-3a79ac,2024-08-09,feature_40,19,1463,0,False,2024-08-09,False
19026,U-c532bf,S-9be237,2023-02-05,feature_7,11,803,0,False,2023-02-05,False
19027,U-c37946,S-15a058,2024-03-21,feature_10,6,3234,0,False,2024-03-21,False
19028,U-b134e4,S-5c2991,2024-12-08,feature_4,14,5054,1,False,2024-12-08,False
19029,U-4fb392,S-128f55,2024-02-05,feature_18,13,1599,0,False,2024-02-05,False
19030,U-5e78ab,S-c545c8,2024-12-25,feature_38,5,50,0,False,2024-12-25,False
19031,U-7e8ede,S-600e05,2024-08-18,feature_30,8,112,0,False,2024-08-18,False
19032,U-1111d9,S-eb4b0a,2023-02-08,feature_20,11,1639,0,False,2023-02-08,False
19033,U-bd20b3,S-b45a45,2023-04-07,feature_1,13,4433,2,False,2023-04-07,False
19034,U-b4e48c,S-6fa5cd,2023-03-10,feature_11,11,1177,0,False,2023-03-10,False
19035,U-22af7c,S-d75e1f,2024-11-17,feature_37,11,6567,0,False,2024-11-17,False
19036,U-d344a0,S-c2eeba,2024-12-11,feature_23,9,1575,0,False,2024-12-11,False
19037,U-4a3ea8,S-1f5faf,2023-09-14,feature_32,9,603,0,False,2023-09-14,False
19038,U-69e186,S-2a53d5,2024-06-30,feature_35,4,880,3,False,2024-06-30,False
19039,U-4c2776,S-683e1e,2024-09-28,feature_38,12,3612,1,False,2024-09-28,False
19040,U-98ce0d,S-1862f2,2024-04-10,feature_9,7,2702,0,False,2024-04-10,False
19041,U-05d3b3,S-5cba26,2023-05-15,feature_8,5,700,0,True,2023-05-15,False
19042,U-8bdc62,S-c3c85e,2024-07-17,feature_27,8,3000,2,False,2024-07-17,False
19043,U-4495fc,S-a3300f,2023-01-06,feature_38,7,4116,0,False,2023-01-06,False
19044,U-8784e7,S-427275,2024-05-05,feature_3,5,555,2,True,2024-05-05,False
19045,U-6e7e17,S-039a8e,2023-08-05,feature_1,10,3810,0,False,2023-08-05,False
19046,U-fa5d83,S-dfad0a,2023-11-07,feature_29,10,910,1,False,2023-11-07,False
19047,U-da3f84,S-09cb75,2023-08-07,feature_18,12,3228,2,False,2023-08-07,False
19048,U-8f34f5,S-a04ba5,2023-11-23,feature_7,8,1920,1,False,2023-11-23,False
19049,U-0b66f6,S-80fa36,2023-04-10,feature_10,6,1914,0,False,2023-04-10,False
19050,U-01d2e7,S-838330,2023-07-27,feature_28,12,372,0,False,2023-07-27,False
19051,U-c459f5,S-6f6fca,2023-07-11,feature_31,17,9248,2,False,2023-07-11,False
19052,U-8c4078,S-2a6e4a,2024-04-14,feature_1,5,550,0,False,2024-04-14,False
19053,U-d59c83,S-752e61,2024-03-12,feature_3,10,1730,0,False,2024-03-12,False
19054,U-912ed7,S-da0c62,2023-01-10,feature_9,11,4587,0,False,2023-01-10,False
19055,U-1a8d0d,S-5163bd,2024-12-10,feature_21,8,3496,0,False,2024-12-10,False
19056,U-260166,S-74be40,2024-07-10,feature_30,10,3880,0,False,2024-07-10,False
19057,U-26590c,S-a29ba3,2023-06-12,feature_37,14,1414,0,False,2023-06-12,False
19058,U-e02f9e,S-93fab3,2023-02-28,feature_26,9,1296,1,False,2023-02-28,False
19059,U-a9e5db,S-712e69,2023-03-10,feature_28,13,5785,1,False,2023-03-10,False
19060,U-7b7714,S-371662,2023-02-12,feature_35,8,1624,2,False,2023-02-12,False
19061,U-c01030,S-e0bfb1,2023-08-24,feature_35,6,2838,0,False,2023-08-24,False
19062,U-b1a472,S-0268ba,2023-05-16,feature_23,12,132,2,False,2023-05-16,False
19063,U-4c3929,S-ab7a04,2023-07-17,feature_19,14,532,0,False,2023-07-17,False
19064,U-caad43,S-8a37c8,2023-03-28,feature_31,11,572,0,False,2023-03-28,False
19065,U-f2de60,S-38a5fb,2024-04-04,feature_26,12,3576,0,False,2024-04-04,False
19066,U-915624,S-ed32c7,2023-01-13,feature_16,12,6936,0,False,2023-01-13,False
19067,U-20831e,S-3b3fac,2024-01-20,feature_4,14,5446,0,False,2024-01-20,False
19068,U-5f06da,S-c97464,2023-07-17,feature_10,14,5936,0,False,2023-07-17,False
19069,U-b3abca,S-3632aa,2023-07-11,feature_17,8,2176,1,False,2023-07-11,False
19070,U-9983c4,S-3741b9,2023-08-18,feature_29,16,5120,1,False,2023-08-18,False
19071,U-676ec0,S-479d9a,2023-12-21,feature_27,7,3661,0,False,2023-12-21,False
19072,U-3312fe,S-7717d6,2024-08-06,feature_28,10,5230,3,False,2024-08-06,False
19073,U-8094c3,S-aaf1d0,2024-05-07,feature_15,10,2650,0,False,2024-05-07,False
19074,U-000529,S-02b754,2023-02-14,feature_29,12,1764,0,False,2023-02-14,False
19075,U-a2a44e,S-cd4d67,2024-03-19,feature_12,12,4128,2,False,2024-03-19,False
19076,U-8db4a8,S-37d427,2024-08-19,feature_32,12,6408,0,False,2024-08-19,False
19077,U-6237b3,S-ffce65,2024-03-13,feature_34,10,4350,0,False,2024-03-13,False
19078,U-c6953b,S-6bfd97,2023-03-02,feature_22,9,3123,0,False,2023-03-02,False
19079,U-ba60c3,S-f9b284,2024-01-23,feature_31,6,888,0,False,2024-01-23,False
19080,U-b73eaf,S-86615c,2023-05-15,feature_15,17,6834,0,False,2023-05-15,False
19081,U-eefb88,S-b2d472,2024-06-19,feature_16,6,2100,0,False,2024-06-19,False
19082,U-4579ec,S-2fd650,2023-07-14,feature_14,12,1056,1,False,2023-07-14,False
19083,U-fbaab0,S-fe77d4,2024-09-10,feature_34,15,6495,1,False,2024-09-10,False
19084,U-61368d,S-430691,2024-10-29,feature_31,10,4960,0,False,2024-10-29,False
19085,U-14f9f5,S-88de1c,2023-05-22,feature_36,9,4608,0,False,2023-05-22,False
19086,U-803700,S-7554c2,2024-07-15,feature_38,11,2002,1,False,2024-07-15,False
19087,U-9aea9c,S-008cab,2024-12-26,feature_12,7,1771,0,False,2024-12-26,False
19088,U-ee9bbc,S-fd04d6,2023-07-15,feature_6,6,2844,0,False,2023-07-15,False
19089,U-f3bead,S-885aa7,2024-09-17,feature_7,14,2030,0,False,2024-09-17,False
19090,U-67281c,S-4a2fc6,2023-03-05,feature_28,11,3993,0,True,2023-03-05,False
19091,U-4cfc62,S-bc0806,2023-07-17,feature_13,11,4026,0,False,2023-07-17,False
19092,U-0e334f,S-28eb12,2024-04-04,feature_20,12,4692,0,False,2024-04-04,False
19093,U-3c7d00,S-722103,2024-02-03,feature_35,6,1926,0,False,2024-02-03,False
19094,U-e8ba80,S-aede24,2024-05-17,feature_7,11,3256,0,False,2024-05-17,False
19095,U-a63698,S-658bcb,2023-04-17,feature_20,11,2607,0,False,2023-04-17,False
19096,U-4a480a,S-42822d,2024-01-17,feature_6,9,3888,2,False,2024-01-17,False
19097,U-41193f,S-d1ef4d,2024-10-26,feature_32,13,2301,0,False,2024-10-26,False
19098,U-ccd004,S-c226ae,2023-01-05,feature_21,15,3825,1,False,2023-01-05,False
19099,U-3d14d8,S-718116,2023-09-15,feature_30,8,3728,1,False,2023-09-15,False
19100,U-8696be,S-deb65c,2024-10-14,feature_13,14,966,2,False,2024-10-14,False
19101,U-8fbd30,S-3af70e,2023-08-21,feature_13,10,3890,2,True,2023-08-21,False
19102,U-8e64b3,S-8ae804,2023-10-18,feature_14,11,3311,0,False,2023-10-18,False
19103,U-95a929,S-92f78a,2024-03-15,feature_20,7,3850,0,False,2024-03-15,False
19104,U-69e8f4,S-8486d2,2024-05-21,feature_5,11,1100,0,False,2024-05-21,False
19105,U-90aea7,S-708ac6,2023-07-12,feature_38,12,4632,2,False,2023-07-12,False
19106,U-ff1418,S-6a8046,2023-08-19,feature_1,5,1070,0,False,2023-08-19,False
19107,U-31dcd1,S-bc4da7,2023-09-20,feature_5,12,4728,0,True,2023-09-20,False
19108,U-4ccafc,S-0cb6ed,2023-11-07,feature_25,10,1760,0,False,2023-11-07,False
19109,U-7d9ca0,S-1ccdd4,2023-02-21,feature_31,16,624,0,False,2023-02-21,False
19110,U-1b78dc,S-aa78ed,2023-12-16,feature_3,9,747,0,False,2023-12-16,False
19111,U-b083e4,S-08fc73,2023-05-23,feature_31,11,3608,0,False,2023-05-23,False
19112,U-f6d904,S-bfc2c2,2024-10-19,feature_11,8,3352,0,False,2024-10-19,False
19113,U-4ed043,S-a67bb7,2024-01-11,feature_17,10,600,0,False,2024-01-11,False
19114,U-899dbf,S-396a83,2024-05-24,feature_2,11,979,6,False,2024-05-24,False
19115,U-db200a,S-ac462f,2024-02-25,feature_16,6,1074,0,False,2024-02-25,False
19116,U-833803,S-775719,2024-09-06,feature_15,9,5013,0,False,2024-09-06,False
19117,U-f62ea5,S-bc2633,2024-12-19,feature_22,11,5258,0,False,2024-12-19,False
19118,U-543c53,S-329a60,2024-01-16,feature_38,11,4829,0,True,2024-01-16,False
19119,U-f93af9,S-8bc290,2024-12-07,feature_37,7,602,1,False,2024-12-07,False
19120,U-5b3e90,S-f7e37f,2024-08-23,feature_36,12,1680,0,False,2024-08-23,False
19121,U-37ca38,S-2c9cea,2023-02-28,feature_17,7,2947,0,False,2023-02-28,False
19122,U-4e954a,S-2fe253,2024-02-15,feature_7,9,4446,0,False,2024-02-15,False
19123,U-efdac1,S-e7d026,2023-08-09,feature_12,6,3048,0,False,2023-08-09,False
19124,U-5c2f35,S-98845b,2023-10-11,feature_32,8,920,0,False,2023-10-11,False
19125,U-f9deca,S-711820,2024-07-11,feature_21,7,2821,0,True,2024-07-11,False
19126,U-d16c58,S-5cce27,2023-01-16,feature_27,12,6972,0,False,2023-01-16,False
19127,U-ad981f,S-a554da,2024-02-22,feature_28,5,455,1,False,2024-02-22,False
19128,U-8db784,S-90dd19,2023-04-09,feature_12,9,1098,0,False,2023-04-09,False
19129,U-c735e3,S-8ca516,2024-08-17,feature_36,10,5350,2,True,2024-08-17,False
19130,U-95d8c7,S-91709b,2023-09-18,feature_27,13,5109,0,False,2023-09-18,False
19131,U-45969c,S-f52c97,2023-08-31,feature_21,4,436,0,False,2023-08-31,False
19132,U-1c6d30,S-c89bff,2023-03-23,feature_9,12,2388,0,False,2023-03-23,False
19133,U-7ce046,S-c80ac4,2024-03-13,feature_8,3,252,0,False,2024-03-13,False
19134,U-fba4a9,S-0fc73c,2023-05-20,feature_26,9,1926,0,False,2023-05-20,False
19135,U-a43225,S-9a410c,2024-08-31,feature_13,6,258,0,False,2024-08-31,False
19136,U-03499f,S-02d6c8,2023-02-09,feature_28,11,3960,0,True,2023-02-09,False
19137,U-bdf50f,S-d365af,2024-10-24,feature_10,8,1280,0,False,2024-10-24,False
19138,U-8deac0,S-e6ad38,2023-08-23,feature_1,10,110,0,False,2023-08-23,False
19139,U-02f039,S-522a6f,2023-10-03,feature_25,11,2552,0,False,2023-10-03,False
19140,U-2cbd1c,S-4e4b10,2024-06-27,feature_6,9,5139,1,False,2024-06-27,False
19141,U-0ba699,S-0463f5,2024-08-19,feature_23,9,2970,1,False,2024-08-19,False
19142,U-0819ea,S-b7ef4c,2024-10-26,feature_28,10,940,0,False,2024-10-26,False
19143,U-89e246,S-6d6bde,2024-11-25,feature_36,12,1044,0,False,2024-11-25,False
19144,U-6e0c58,S-92d873,2024-08-06,feature_3,5,2835,0,False,2024-08-06,False
19145,U-9df0f3,S-0abd10,2024-09-04,feature_40,12,1608,0,False,2024-09-04,False
19146,U-76a353,S-a903ad,2023-06-25,feature_2,9,1899,0,False,2023-06-25,False
19147,U-26b2d1,S-27c993,2024-07-21,feature_12,15,7125,3,False,2024-07-21,False
19148,U-13cb7c,S-b784a1,2024-03-15,feature_13,14,5530,0,False,2024-03-15,False
19149,U-e8c5c7,S-94fa70,2024-02-28,feature_31,9,3483,0,False,2024-02-28,False
19150,U-36d605,S-c58ed5,2024-08-24,feature_25,10,3660,1,False,2024-08-24,False
19151,U-125ab2,S-6b97b7,2023-07-04,feature_3,7,2373,0,False,2023-07-04,False
19152,U-48105d,S-046595,2023-06-07,feature_11,6,2790,0,True,2023-06-07,False
19153,U-d7ab8d,S-92f78a,2023-01-08,feature_20,11,3289,2,False,2023-01-08,False
19154,U-40fde9,S-a4d69d,2023-11-25,feature_25,9,4185,0,False,2023-11-25,False
19155,U-05a2aa,S-55d53c,2023-04-25,feature_27,10,1520,0,False,2023-04-25,False
19156,U-f9c5f9,S-61fa27,2024-10-01,feature_36,9,4680,1,False,2024-10-01,False
19157,U-c6b90e,S-7e145e,2024-07-11,feature_20,4,312,0,True,2024-07-11,False
19158,U-83fc87,S-0459a1,2024-01-02,feature_34,5,1545,2,False,2024-01-02,False
19159,U-58c79b,S-62b7cf,2023-03-06,feature_18,6,1812,0,False,2023-03-06,False
19160,U-d1eb05,S-da9f05,2024-01-26,feature_34,7,2751,0,False,2024-01-26,False
19161,U-17f539,S-fc9cc3,2023-12-21,feature_12,14,5152,0,False,2023-12-21,False
19162,U-5f7d99,S-713e06,2023-08-14,feature_18,11,6413,0,False,2023-08-14,False
19163,U-a2b359,S-552434,2023-12-13,feature_1,8,1800,1,False,2023-12-13,False
19164,U-555500,S-42218c,2024-06-15,feature_14,11,5731,0,False,2024-06-15,False
19165,U-498e35,S-09223a,2023-09-24,feature_18,9,5391,1,False,2023-09-24,False
19166,U-b2b6b3,S-7b7be8,2023-01-09,feature_39,9,648,0,False,2023-01-09,False
19167,U-91970d,S-e2799b,2023-09-20,feature_11,11,1892,0,False,2023-09-20,False
19168,U-0c333c,S-d2e00a,2024-07-26,feature_20,9,1863,3,False,2024-07-26,False
19169,U-9855bf,S-db3856,2023-08-04,feature_1,15,7305,0,False,2023-08-04,False
19170,U-d21803,S-f9ec8f,2024-05-28,feature_30,11,3289,1,True,2024-05-28,False
19171,U-2428bd,S-a9b8a2,2023-07-12,feature_18,9,108,0,False,2023-07-12,False
19172,U-8b9838,S-bb45bb,2023-02-26,feature_30,12,3612,0,False,2023-02-26,False
19173,U-0ddd21,S-c41b43,2024-10-06,feature_4,10,1550,1,True,2024-10-06,False
19174,U-869e31,S-cfcb11,2024-05-19,feature_13,8,3104,1,False,2024-05-19,False
19175,U-f33b04,S-5d8b88,2024-04-13,feature_11,11,6138,0,False,2024-04-13,False
19176,U-c219b2,S-6055d4,2023-11-06,feature_26,17,7208,0,False,2023-11-06,False
19177,U-d34072,S-d76bd0,2023-10-29,feature_27,8,2456,0,False,2023-10-29,False
19178,U-1f326a,S-409beb,2023-09-13,feature_9,11,4070,3,True,2023-09-13,False
19179,U-c8d5b1,S-59f6b6,2024-01-21,feature_20,13,6864,1,False,2024-01-21,False
19180,U-3ca551,S-16dfaf,2023-09-21,feature_12,2,1020,0,False,2023-09-21,False
19181,U-f650de,S-80c291,2023-03-17,feature_33,9,4329,2,False,2023-03-17,False
19182,U-5ed983,S-972512,2023-08-18,feature_39,8,4136,3,False,2023-08-18,False
19183,U-accdb7,S-6def60,2024-06-13,feature_30,10,5810,3,False,2024-06-13,False
19184,U-06489f,S-2aec7e,2023-02-20,feature_26,4,1800,0,True,2023-02-20,False
19185,U-2cb119,S-2a6c1f,2024-01-01,feature_21,6,930,0,False,2024-01-01,False
19186,U-4ba9a5,S-8856af,2024-06-12,feature_36,9,3366,0,True,2024-06-12,False
19187,U-2c770d,S-b69d76,2023-02-02,feature_16,14,4130,0,False,2023-02-02,False
19188,U-06de31,S-c99814,2024-07-18,feature_28,8,3720,1,False,2024-07-18,False
19189,U-fb2325,S-323f3e,2023-01-26,feature_17,10,590,0,False,2023-01-26,False
19190,U-36d8d2,S-dbc1ca,2023-02-23,feature_40,7,2688,1,True,2023-02-23,False
19191,U-ee88ab,S-023f5f,2024-01-20,feature_23,8,3608,0,False,2024-01-20,False
19192,U-513d64,S-6d10f7,2023-07-24,feature_32,8,1568,0,False,2023-07-24,False
19193,U-567bcc,S-e781ba,2023-07-06,feature_27,9,4689,1,False,2023-07-06,False
19194,U-c3be27,S-c7f2e5,2024-01-30,feature_5,11,1595,0,False,2024-01-30,False
19195,U-6816b8,S-f4e0a6,2024-07-08,feature_18,8,2264,0,True,2024-07-08,False
19196,U-6f19d7,S-7730b1,2023-11-15,feature_9,10,3810,0,False,2023-11-15,False
19197,U-9be808,S-e89b90,2024-10-27,feature_15,3,1305,0,False,2024-10-27,False
19198,U-bff760,S-b042d9,2023-06-23,feature_36,8,3584,0,False,2023-06-23,False
19199,U-c236d0,S-66bae1,2023-01-24,feature_36,9,4752,1,False,2023-01-24,False
19200,U-c8ca6f,S-a01d87,2024-05-06,feature_21,11,5621,1,False,2024-05-06,False
19201,U-d8b063,S-44c2c1,2024-05-14,feature_13,12,4644,0,False,2024-05-14,False
19202,U-59a39b,S-e56037,2023-10-04,feature_19,12,5100,2,False,2023-10-04,False
19203,U-ce9ca3,S-7a55d9,2023-10-04,feature_12,15,7770,0,False,2023-10-04,False
19204,U-5ed491,S-cc9b9d,2023-08-24,feature_23,4,1948,5,False,2023-08-24,False
19205,U-5540e1,S-2c5e1c,2024-03-12,feature_10,12,648,6,False,2024-03-12,False
19206,U-20aab8,S-2b35cc,2024-02-22,feature_22,14,2268,0,False,2024-02-22,False
19207,U-60f9b7,S-27c00d,2023-08-20,feature_22,16,6304,0,False,2023-08-20,False
19208,U-a50dad,S-6754a4,2023-12-31,feature_10,15,8205,1,False,2023-12-31,False
19209,U-141039,S-03ac49,2024-06-05,feature_3,10,580,0,True,2024-06-05,False
19210,U-0de0a8,S-a575f5,2024-05-25,feature_26,9,5400,0,False,2024-05-25,False
19211,U-a87b6a,S-cd6bb6,2024-02-08,feature_28,7,3612,0,False,2024-02-08,False
19212,U-0cd3e8,S-7a2991,2023-11-25,feature_27,8,1672,0,False,2023-11-25,False
19213,U-b18e43,S-ffd1ee,2024-10-11,feature_29,10,3780,0,False,2024-10-11,False
19214,U-4cad5c,S-de3170,2023-05-22,feature_22,5,2325,0,False,2023-05-22,False
19215,U-d69eb2,S-f3c329,2024-04-24,feature_25,8,3152,0,False,2024-04-24,False
19216,U-b84fc3,S-64ddbc,2023-02-19,feature_3,7,168,2,True,2023-02-19,False
19217,U-53adbd,S-2f8d64,2024-04-04,feature_14,13,1326,0,False,2024-04-04,False
19218,U-690215,S-82848e,2024-04-21,feature_9,13,5642,0,False,2024-04-21,False
19219,U-f7572c,S-2a57b3,2023-03-14,feature_9,4,1344,1,False,2023-03-14,False
19220,U-064211,S-f25e72,2024-07-28,feature_22,13,6305,0,False,2024-07-28,False
19221,U-76b0c0,S-e9b437,2023-05-23,feature_24,10,1380,0,False,2023-05-23,False
19222,U-68ffe1,S-9a7851,2023-09-28,feature_4,14,2660,0,False,2023-09-28,False
19223,U-c99a92,S-5e572d,2023-05-04,feature_39,10,660,0,False,2023-05-04,False
19224,U-8fe78c,S-09cb75,2023-10-21,feature_14,6,2652,0,False,2023-10-21,False
19225,U-56e7f9,S-ee30bb,2024-04-13,feature_37,18,5328,0,False,2024-04-13,False
19226,U-24217f,S-76cdf1,2024-04-10,feature_30,7,2086,0,True,2024-04-10,False
19227,U-864033,S-c545c8,2023-06-16,feature_3,15,5430,1,False,2023-06-16,False
19228,U-e491a8,S-2dad6b,2023-08-08,feature_7,12,6936,0,False,2023-08-08,False
19229,U-16e035,S-92795b,2024-05-09,feature_16,11,4301,1,False,2024-05-09,False
19230,U-54fc62,S-c288ef,2024-11-08,feature_12,9,1017,0,False,2024-11-08,False
19231,U-5d8b20,S-93ab2d,2023-04-14,feature_28,6,2970,1,False,2023-04-14,False
19232,U-797b29,S-bb3c63,2023-03-26,feature_2,8,4328,0,False,2023-03-26,False
19233,U-db4d28,S-a09e70,2024-02-08,feature_37,12,3456,0,False,2024-02-08,False
19234,U-83d35b,S-c96d86,2024-09-08,feature_16,12,6828,2,True,2024-09-08,False
19235,U-4ae030,S-b4212b,2023-05-11,feature_36,10,2060,0,False,2023-05-11,False
19236,U-80225c,S-d5aded,2023-05-24,feature_30,10,5610,2,True,2023-05-24,False
19237,U-146a5c,S-05624a,2024-12-30,feature_31,7,3787,0,True,2024-12-30,False
19238,U-5e2d1c,S-599207,2023-12-30,feature_12,11,5368,0,False,2023-12-30,False
19239,U-8a82c1,S-180ae3,2024-03-19,feature_37,10,50,1,False,2024-03-19,False
19240,U-edab63,S-8f2b13,2023-02-01,feature_2,10,3230,0,False,2023-02-01,False
19241,U-990062,S-e267d1,2023-04-09,feature_11,15,6855,0,False,2023-04-09,False
19242,U-58a10d,S-0337da,2023-04-15,feature_27,19,9006,0,False,2023-04-15,False
19243,U-198b0e,S-561850,2024-02-02,feature_5,13,3341,1,False,2024-02-02,False
19244,U-59db03,S-6102fe,2023-02-09,feature_7,10,5200,0,True,2023-02-09,False
19245,U-e290a1,S-94fc5d,2023-04-10,feature_2,12,5508,0,False,2023-04-10,False
19246,U-13fee8,S-2b7664,2023-12-26,feature_23,6,1068,0,False,2023-12-26,False
19247,U-cff3e7,S-4e63e7,2024-06-10,feature_17,12,4572,0,True,2024-06-10,False
19248,U-49c778,S-18e3a5,2023-05-27,feature_29,12,828,0,False,2023-05-27,False
19249,U-84647d,S-3bd427,2024-01-15,feature_14,7,3619,0,False,2024-01-15,False
19250,U-53f7f0,S-6c4770,2023-07-28,feature_20,13,7293,0,False,2023-07-28,False
19251,U-4f425e,S-c25d2f,2024-11-19,feature_30,12,6756,0,False,2024-11-19,False
19252,U-7ab2f8,S-677801,2023-10-06,feature_7,8,2880,0,False,2023-10-06,False
19253,U-27dd6d,S-f30a79,2024-05-02,feature_38,10,4590,1,False,2024-05-02,False
19254,U-f73c7d,S-084930,2023-01-23,feature_33,15,6735,0,False,2023-01-23,False
19255,U-1ff866,S-19abcf,2023-11-01,feature_30,11,4642,4,False,2023-11-01,False
19256,U-5a3805,S-335e1e,2023-12-14,feature_37,11,6512,0,False,2023-12-14,False
19257,U-38fc6b,S-c2701b,2024-04-05,feature_11,15,3885,0,True,2024-04-05,False
19258,U-62a2b1,S-1d63bf,2023-11-10,feature_25,9,711,0,False,2023-11-10,False
19259,U-930690,S-1dbbc2,2024-06-07,feature_37,11,1144,0,True,2024-06-07,False
19260,U-e251ca,S-975ee4,2024-05-03,feature_6,12,744,0,False,2024-05-03,False
19261,U-065f45,S-632bba,2023-03-03,feature_14,12,6024,0,False,2023-03-03,False
19262,U-06afea,S-eef0cd,2024-03-20,feature_17,11,1287,0,False,2024-03-20,False
19263,U-77176f,S-ee53e8,2024-07-09,feature_40,8,2456,0,False,2024-07-09,False
19264,U-dfbe3d,S-1c5650,2023-10-04,feature_31,15,1260,0,False,2023-10-04,False
19265,U-586eff,S-12125f,2024-07-31,feature_37,10,2090,1,False,2024-07-31,False
19266,U-e23504,S-47b86b,2024-06-27,feature_26,8,4256,0,False,2024-06-27,False
19267,U-34fe9b,S-be05fd,2024-07-01,feature_32,12,6672,0,False,2024-07-01,False
19268,U-cdc777,S-33e4e2,2023-09-11,feature_36,8,1360,0,False,2023-09-11,False
19269,U-468bc3,S-fec1cd,2024-02-04,feature_39,5,2820,1,False,2024-02-04,False
19270,U-c46189,S-fbc35d,2023-04-03,feature_27,8,4408,4,False,2023-04-03,False
