...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,post_release,usage_pk
26471,%usage_26*471,S-*54b^b4e,1970-01-20,NA,5,816,2,FALSE ,NA,id-QuaDtS
26472 ,usage*_264%72,S-0b8b0c,1970-01-20,feature_15,7,2260,0,FALSE,FALSE,id-UuUxUH
26473,usage_2647.3,&S-75c1b4,1970-01-20,feature#_28,NA,3978,1 ,NA,FALSE,id@-gSzlPd
26474,us)age_26474,S-1(29cf4,1970-01-20 ,feature_10,14,3892,NA,FALSE,FALSE,id-XyfApi
26475,NA,S-e00$75b,1970-01-20,fe@ature_17,11,3233,3,FALSE,FALSE,NA
26476,usa!ge_2_6%476,NA,1970-01-21,feature_20,12,1924,1 ,FALSE,FALSE,id-JemOpr
26477 ,usag&e_2#6477,NA,1970-01-20,featur#e)_8,7,2992,0,FALSE,FALSE ,id--%cJrP$lK
26478,usage_26478,S-a4a6c9,1970-01-20,featu!re__28,6,2340,0,NA,FALSE,id-P+YDfzl 
NA,NA,$S-6.6bae1,1970-01-20 ,feature_23,NA,3335,0,FALSE,FALSE,NA
26480,(usage_26480 ,S-91&cd9b,1970-01-20,)feature_26,6,3319,2,TRUE,FALSE,id-OPNn#i_e
26481,usa*ge_2-6481,S-8c8905,1970-01-20,feature_@32,11,NA,1,FALSE,FALSE,NA
26482,usage_26482,S-209456,1970-01-20,feat-ure._37,11,836 ,0,FALSE,NA,id-fKnInp
26483,usage_264&83 ,S-+6c97^63,1970-01-20,fea#ture_26,NA,1015,0,FALSE ,FALSE,NA
NA,usage_26484,S-90dd19,1970-01-20,feature_2+6,11,3291,0,NA,NA,id-OSjAMA
26485,usage_+2648@5,S-16fb78,NA,featu.re_^6,NA,2848,0,FALSE,NA,id-upQJLZ
26486,usage_26486,(S-2756ac,1970-01-21,NA,7,1478,1,FALSE,FALSE,id-BIXdVR
26487,usage_26487,S-f018e9,1970-01-20,feature_6,11,NA,0,FALSE,FALSE,NA
26488,usage_26488,S-2db458,1970-01-20,NA,9,NA,0,FALSE,FALSE,id-A^FGtOl 
26489,usage_2^6!489,S-81caea,1970-01-20,fea(ture_27,13 ,1554,NA,FALSE,FALSE,id-Xpc*BBn
NA,NA,S-29c@cb-8,1970-01-20,NA,10,2997,0,FALSE,FALSE ,id-UzY^IMR
26491,usage_%2649$1,S-0359cf,1970-01-21,feature_19,8,3052,2 ,FALSE,FALSE,i%d-RIkmP)t
26492 ,usage__26492,S-5cba-26,1970-01-21,fe(a%tur%e_1$7,10,1127,0,NA,FALSE,id-QcozXh
NA,usag*e_2649!3,S+-9ac7)cb,1970-01-20 ,feature_24,7,4698,0 ,FALSE,FALSE,id-NPYOcP
26494,usage_26494,S-4a3e6c,1970-01-20,feature_3,10,6100 ,2,FALSE,NA,id-PMVKJn 
NA,usage_2649(5,S-24_16eb,1970-01-20,fea@t(ure_11,18,3765,1,FALSE,FALSE,NA
26496,USAGE_26496,@S-45EE20,1970-01-20 ,FEATURE_13,9,5989,0,FALSE,FALSE,I_D#-NYGDBY
26497,usage_26497,S-9a8d01,1970-01-20,feature_16,9,4622,0,FALSE,FALSE,id-QjjUFs
26498,usage_26498,S+-462bd2,1970-01-21,f+eature_)37,11 ,4903,0,TRUE,FALSE,id-HczSme
NA,us_age_26499,S-9a3e85,1970-01-20,NA,10,NA,0,FALSE,FALSE,NA
26500,usage_26500,S&-396546,1970-01-20,feature_@17,9 ,3709,0,NA,FALSE,NA
26501,usa.ge_2650*1,S-9c8d9e,1970-01-20,(fe+a-tur-e_31,10,522,0,TRUE,FALSE,id-Ru(zOXU 
26502,us#a-ge_265_02,)S-f9595&1,1970-01-20,f-eature_36 ,11,1905,NA,FALSE,FALSE,&id-GOniMz
26503,usage_26503,s-8d122e,1970-01-20,feature_20,14,5693,0,false,false,id-un$uqq!a
26504,usage._2650!4,NA,1970-01-20,feature_20,16,1571,1,TRUE,FALSE,id-eICo(Et
26505 ,NA,S-01afa4,NA,+feature_10 ,11,2588,0,TRUE,FALSE,id-k_mdmtW
26506,u-s-age_26506,S-ccdc31,1970-01-20,fe_ature_8,14,1214,2,NA,FALSE,id-GOUxsG
26507 ,usage_2650(7,S-8b7.21c,1970-01-20,NA,10,574,0,FALSE,FALSE,id-BAwGQa
26508,u-sa$ge_26508,S-7(fca0e,1970-01-20,feature_23 ,9,2655,0,NA,FALSE,id-PBhlwU
NA,us&ag!e_26509 ,S-4@b9d7c,1970-01-20,NA,16,6771,2,FALSE ,FALSE ,id-UUJffz
26510,NA,S-@62f.b)8e,1970-01-20 ,feat.ure_10,5,1376,0,FALSE ,FALSE,id-QTZxhD
26511,+usage_26511,s-+01ae7f,NA,feature_16,12,5822,0,NA,NA,id-ssjnws
26512,usage_26512,S-5*cce27,1970-01-20,feature_31,12,3912,0,NA,FALSE,NA
26513,usage_2+6513,S-cd4d67,1970-01-20,fe^ature_28,8,4050,0,NA,FALSE,id-YsFQYY
26514,$u&sage_26514,S-dc@3bbc,1970-01-20,fea_ture_40,6,1566,0,FALSE,NA,id#-LtsuoZ
26515,US+AGE_26515,S-23A6C5,1970-01-21,FE^ATURE_5,16,2928,2,FALSE,NA,ID-RABFSG
26516,usage_2651+6 ,S-fb&d522,1970-01-20,NA,NA,2011,0,FALSE,FALSE,id-mbCEfT
26517,usage_26$517,S-29597a ,1970-01-20,feature_#40,10,5567,1,FALSE ,FALSE,id-SWEjub
26518,u&sage)_26518,S-01bbff,1970-01-20,feature_2,9 ,1666,0,FALSE,FALSE,id-ksZpmS
26519,usage_26519,S-3@74d5f,1970-01-20,feature_21,11,1474,2,FALSE ,FALSE,id-racT-w$b
26520,usage_26520,S-c25e)9d ,1970-01-20 ,f+eature_4,8,4519,1,FALSE,FALSE,id-wzw#QaP
26521,usage_26521,S-90dd19,1970-01-20 ,fe)ature_2%9,14,3597,0,FALSE,FALSE,id-CnOnAr
NA,u%sage_26522,S-ac6f24,1970-01-20,feature_20,NA,2986,0,TRUE,FALSE,id-P&HEzEh
26523,^usage_26523,S-4ef4fd,1970-01-20,feature_31,NA,3123,0,FALSE,FALSE,id-lk%TTJH
26524,usage_@2)6524,S-47a04b,1970-01-20,fe!ature_22 ,8,2901,0,TRUE,NA,i*d-tYzhZE
26525,usage_26525,S-0+ec1d3,1970-01-21,feature_34,8,467 ,NA,FALSE ,FALSE ,id!-cYE)bA&b
26526,usage_2)6526,S-2245c0,1970-01-20,f$eat+ure_25,NA,1147,0,NA,FALSE,id-Nif!VUA
NA,usage_2*6527,S!-8+5eb8f,NA,feature_!21,13,3072,0 ,FALSE,NA,id-CYscx_T
26528,usage_26528,S-85-8aa0,1970-01-20,feature_8,6,1067,0,NA,FALSE,id-zRQpkP
26529,*usa+ge_26529,S-2223bf,NA,-feature_14,11,948,0,FALSE ,FALSE,id-#cEZ%DWa
26530,usage_^26530,-S-9e74ba,1970-01-20,feature_17,13,NA,0,FALSE,FALSE,id-bbDNbf
26531,usage_26531,S-3ee288,1970-01-20,feature_36,6,437,1,FALSE,NA,i_d-iMVSFR
26532,usage_265.32 ,S-99%8ec#2,1970-01-20,feature_28,9,3638,0,TRUE,FALSE,NA
26533,us#age_26533 ,S-e848%8d,1970-01-20,fea#ture_27,10,2057 ,2,TRUE,FALSE,id-AB!uKg^i
26534,usage_26534,S-d224a.1 ,1970-01-20,feature_40,12,2801 ,0,NA,FALSE,id-KmBCqK
26535,usage_2+6535,S-22c66b ,1970-01-20,fea)ture_40,9,7114,0,NA,FALSE,id-!gsCqhT
26536 ,NA,S-d@ab*0d5,1970-01-20,%feature_39,13,7042,0,TRUE,FALSE,)i@d-FZkCzP
26537,.usage_26537,S-050a91,NA,!fea$ture_3*4,15,4024,NA,NA,FALSE,id-YBplSs
26538,(usa&ge_2(6538,S-2664e1,1970-01-20,feature_3,11,1754,2,FALSE,FALSE,^id--LH^GQgy 
26539,usage_2653*9,S-ebe172 ,1970-01-20,feature_34,6,698,NA,FALSE,NA,id-MM!qk+fT
26540,usag(e_2654$0,S-51cb35,1970-01-20,fe+ature_15,12 ,7323,0,FALSE,FALSE,id-boFaSp
26541,usage_26541,S+-5901@a1,NA,fea_tu@re_5,6,890,0,FALSE ,FALSE,i!d-vHau%HC
26542,u*sage_26542 ,s-c41b43,1970-01-20,featu^re_3,14,1846,1,false,false ,id-yxmk$bz
26543,NA,S-441ab2,NA,fe$ature_33,9 ,NA,0,TRUE,FALSE ,i&d+-)mshT!VN
NA,NA,S-ebbda6,1970-01-20,feature_15,15,NA,0,TRUE,FALSE,i@d-fuaMOe
26545,NA,S-8ebe58,1970-01-20,feature_+30,12,4332,2,FALSE,FALSE,id-ZMOd)GT
26546,usage_26546,S-327(9f1,1970-01-20,f@eat_ure_14,10,9141,0,FALSE,FALSE,id-PRsW@kh
26547,usage_26547,S-95c2!e3,1970-01-21,feature_22,10,2097,1,FALSE,FALSE,id-jkqiYj
26548 ,+usage_26548,S-7de65!6,NA,feature__32,9 ,2550 ,0,FALSE ,FALSE,id-wAZJHs
NA,usage_26549,S-e%62fc9,1970-01-20,fe.atur$e_11,12,1620,NA,FALSE,FALSE,id-zgDrSe
NA,usage_26550,NA,1970-01-20 ,featur.e_39,6,436,1,FALSE,FALSE,id-KncWrL
26551,usag.e_26551,S*-e_7e4bd,1970-01-20 ,feature_3!2,12,1361,NA,TRUE,FALSE,id-lqA(yTs
26552,NA,S-^48a)54e,1970-01-20,fea!tur_e*_1.1,8,2268,0,FALSE,FALSE,id-kNNrnP
26553,NA,S-1f505e,1970-01-20,feature)_^32,5,2591,0,FALSE,FALSE,id-fcughv
26554,usage_26554,S-6da!4*2f,NA,feat^ure(_4,11,1590,2,TRUE,FALSE,i%d-IqSmCk
26555,u@sage_2655*5,S-8789+b0 ,1970-01-20,featu+re_21,11,3898,0,FALSE,FALSE,id-xoIs&xT
26556,usa^ge_26556,S-f58_6ed,1970-01-20,feature+_24,6,814,0,TRUE,FALSE,id-bHh)Ead
26557,usage_2655-7,NA,1970-01-20,NA,10,4131 ,0,FALSE,NA,NA
26558,NA,S-d9f26(e,1970-01-20,featu^re_31,9,4401,0,FALSE,FALSE,id-vcepOZ
26559 ,usage_26559,S-f#5f5b3,1970-01-20,feature_6,10,3490 ,1 ,NA,FALSE,id-LJC#ONA
26560,NA,S-684915,1970-01-20,feature__4,6 ,6239,1 ,FALSE,FALSE,id-zAZzTb
26561,usage_26561,(S-30bb47,1970-01-20,featu+re_18,12,769,0,FALSE,FALSE,id-xiRiZg
26562,usage_2!6562,S-79)0*762 ,1970-01-20,feat_ure_37,12,4476,0 ,FALSE,FALSE,i%d-TrAN+vN
26563 ,^usage_-26563,S-90a2c8,1970-01-20 ,feature_13,7,1747,1,FALSE,FALSE,id-mO#xNFo
26564,u*sage_26^564,S-3d!7bed,NA,feature_6,12,NA,1,FALSE,NA,NA
26565,usage_26565,S-92afb*8,1970-01-20,feature_38,7,1201,0,FALSE,FALSE,id)-Zuyco-p
26566,u!sage_26566,S-b28ec2,1970-01-20,featu&re_1^0,8,1936,0 ,TRUE,FALSE,id-&MqhvPP
26567,usage_26567,NA,1970-01-20,fea*ture_36,7,574,0,FALSE,FALSE ,NA
26568,usage(_2_6568,S-dd8371,1970-01-20,feature_17,9,3230,0,FALSE,FALSE,id_-OVZARW
26569,u$sage*_26569,S-30285$6,1970-01-21,fe_a_ture_17,14,137,NA,FALSE,FALSE,id-RMugEU
26570,usage_%2657^0 ,S-*8324d4,1970-01-20,fea&t^ure_40,11,2571,0,FALSE ,FALSE,id-ETsYCs
26571,usage_26571,S-92afb8,1970-01-20,@feature_%35,12 ,1602,0,FALSE,FALSE,NA
26572,usage_26572,S-e6b45-0,1970-01-20,featur_e_37,5,1825 ,0,FALSE,FALSE,id!-BowUUy
26573,.us$age_265_73,S-)15afd8,1970-01-20 ,.featur@e_33,7,1519,0,TRUE,FALSE,id-W^kxqaU
26574,usa@ge_26574,S-17e05f,1970-01-20,)feature_24,NA,2651 ,1 ,FALSE ,FALSE,id-PBVLxT
NA,usage_26575,S-5e5ff!0 ,1970-01-20,feature_1)0,11,NA,0,FALSE,FALSE,id&-)GxbGcG
26576,*u%s$age_26576,s-14b%7f3,1970-01-20,fe(ature$_22,12,4883,1,false,false,*id-uk(duts
26577,@usa+ge_26)577,S-8#14624,1970-01-20,feature_17,NA,3422 ,1,FALSE,NA,id*-AzafJM
26578,USAGE_26578,&S-@C-D74B9,1970-01-20,FEATURE_&24,NA,6327,0,NA,FALSE,ID--JAMTW&P
26579,usa%ge_26579,S-ede3$3a,1970-01-20,f-eature_11 ,8,3325,1,FALSE,FALSE,id-cCVCFn
26580,usage$_2658#0,S-73d0eb,1970-01-20,fea+tur%e_16,10,6999,NA,FALSE,FALSE,id-H%Qsbsg
26581,usage_26$58%1,S-104053 ,1970-01-20,f^eature_21,11,5079,NA,FALSE,FALSE ,id-reNNso
26582 ,NA,S-32d56d,1970-01-20,feature_37,8 ,2503,0,FALSE,FALSE,id-YBhebF
26583,us#age^_26583,NA,1970-01-20,fe)ature_22,10 ,3907,2 ,FALSE,NA,id-^dzTpl(s
NA,usage_)2#6#584,S%-721fea,NA,featur.e_35,14,9806,0,FALSE,FALSE,id-fJMckF
26585,usage_2658&5,NA,1970-01-21 ,featu*re_33,12,533,0,FALSE ,FALSE ,id-ldySII
26586,NA,S*-0e5.94f,1970-01-20,feature_+11 ,14,1213,0,FALSE,FALSE,id#-CF(cOwa
26587,usage_+26587,S-74538d,1970-01-21,feature_3,8,3283,0,FALSE ,FALSE,@id+-bVRQ!bY
26588,usage!_26588,S-d29575,1970-01-20,feat!ure_29,7,316,0,FALSE,FALSE,NA
26589,NA,NA,1970-01-20,f#eat.ure_39,9,350,0,FALSE,FALSE,id-oWMxM!Z
26590,NA,S-c3d2f9 ,1970-01-21,fea%tur@e&_21,9 ,6452,0,FALSE,NA,id-AoR-NLw
26591,usage_26591,s-18.3460 ,1970-01-20,feature_7,8,139,1,false,false,id-)mwxjej
26592,usage_26592,S-14f39_f,1970-01-20,fea@ture_40,7,2798,0,FALSE,FALSE,id-MFSzmM
26593 ,usa(ge_2+6593,S^-7252b5,1970-01-20,feature_29,NA,1363,0,FALSE,FALSE,id-jCkQCD
26594,%usage_2659#4,S(-50e5(17,1970-01-21,feature_7,8,6467,1,FALSE,FALSE,id-nNPaJJ
26595,usage_26595,S-63d10*4,1970-01-20,fea#t%ur#e&_2%7,12,NA,3,FALSE,FALSE,id-oSXyKQ
26596,usage_%26596,S-47cfb3 ,1970-01-20,featu#r.e_27,14,2367,0,FALSE ,FALSE ,id-P&PNLQ-t
26597,usa^ge_26597,S-2565f0,1970-01-20,feature_9 ,NA,7015,NA,FALSE,FALSE,id-UNfyBj
NA,usage^_26598,S-3d2ebb,1970-01-20,feature_15,8,4324,0,FALSE,FALSE,id--LZS(K(ic
26599,usage_2$6599,s-03340d,1970-01-20,feature_4 ,11,2844,1,false,NA,NA
26600,u!sage_266-00,S-)a37653,1970-01-20,feature_22,11 ,256,0,FALSE,FALSE,id-EVid&N*j
26601,USAG!E*_26601,S-C696FA,1970-01-21,FEATU(RE_6,11,2521,NA,FALSE,NA,ID-XZY&TN^Q
26602,usage_26^602,S-a67bb7,1970-01-20,feature_36,7,6080,NA,FALSE ,FALSE,NA
26603,USAGE_2-6603,S-C25D2F,1970-01-20,FEATU^RE_24,9,5460,0,FALSE,FALSE,ID-SHD$EBZ
26604,usage_26604,S&-11b2c6,1970-01-20,feature_38,15,6453,0,FALSE ,FALSE,NA
26605,usage_26605,s-14-d060,1970-01-20,feature_.23,6,340,0,false ,false,id-gw!t-xio
NA,usage_266@0#6 ,S-658f5f,1970-01-20,+f)eature_16,5,478,0,FALSE,FALSE,id-PFrNTz
26607,usage_26#607,S-4-ef4fd,1970-01-20,feature_18,11,1732,0,FALSE,FALSE,i%d-xLBsmA
NA,USAGE_26608,S-4994D6,1970-01-20,F#EATURE_26,16 ,1155,0 ,TRUE,FALSE,ID-G_QOLVJ
26609,usage&_26609,S-4c5456 ,1970-01-20,f_eat$ure_26,7,843,3,FALSE,FALSE,id-fLPSd)v
26610,usa+ge_26610,S-2dbf26 ,1970-01-21 ,NA,11,3521,1 ,FALSE,FALSE,id-hJi@ebh
26611,usa.ge)_26611,S-28$5534,1970-01-20,featur+e_21,7,NA,0 ,FALSE,FALSE,id-rYYoPi
26612,usage_26612,S^-0b054a,1970-01-20,NA,NA,10009,0,FALSE,FALSE,id-LWyxZa
26613,usage_26613,S-151b22,1970-01-20,NA,14,721,0,FALSE,FALSE,id%-QdoSTV
26614,NA,S-86455a,1970-01-20,f)eature_34,10,2198,0,FALSE,FALSE,id-gxMJTL
26615,us-ag@e@_*2(6615,NA,NA,NA,6,NA,2 ,FALSE,FALSE ,id-&IoBhIv
26616,usage_26616,S-5-698b)d,1970-01-20,f*eature_36,10,2950,NA,TRUE,FALSE,id-IoM+USs
26617,usage_@26617,S-22.778a,1970-01-20,fe!ature._25,12,NA,0 ,FALSE,FALSE ,(id&-HMuKtg 
26618 ,u(sage_26618,S-cde2c6,1970-01-21,feature*_8 ,NA,5988,0,FALSE ,FALSE,id-ut(q+Ixk
26619,usage_26!619,S-f6e14c,1970-01-20,+feature_10,10 ,1352,1,FALSE,FALSE,id-gfPm.DT
26620,usage$_26620,*S-c317f9,1970-01-20,#fe^ature_29,6,576,0,TRUE,FALSE,id-EywJ(gq
26621,usage_2$6621,S-b51d34,1970-01-20,feature_5,NA,238,1,FALSE,FALSE,id-qwzndy
NA,U&SAG$E_26622,S-A96F6C,NA,FEATURE_24,NA,5196,0,NA,FALSE,ID-_GCQILZ
NA,usa^ge_26623,^S-a4*142f,1970-01-20,feature_25 ,11,1775,2,FALSE,FALSE,id-)l*xvkDA
26624,usag$e_+2(6624,S-393c51,1970-01-20,(featu_re_34,5,2801,0,FALSE,NA,NA
26625,usage_+26*625,NA,1970-01-20 ,feature_27,11,4779,0,TRUE,FALSE ,i_d-ylQbdJ
26626,usage_266$26 ,S-64(d(dbc,1970-01-20 ,feature_34,NA,4058,3,FALSE,FALSE,id-N*bc!cQj
26627,usage_26627,S-600ea7,1970-01-20,feat)ure_33,5,1427,0,NA,FALSE,id-wcMfSI 
26628 ,usage_26628,)S-e512-42,1970-01-20,NA,8,419,0,FALSE,FALSE,id-vbkExj
NA,usage_26(629,S-8e602b,1970-01-20,feature_30 ,8,1999,0 ,FALSE,FALSE,id-NGCXaT
26630,usage_26@630,S-0a8cff,1970-01-20,feature_31,11,2491,0,FALSE ,FALSE,id-ICOgwQ
26631,NA,S-523)85a ,1970-01-21 ,NA,11,NA,0,FALSE,FALSE,id-kviujL
26632,usage_2663_2,S-04b12#7,1970-01-20,feat_ure_28 ,7 ,1866,NA,FALSE,FALSE,NA
NA,usage_2@66*3!3,S-9740c1,1970-01-20,feature_9,NA,2666,1,FALSE,FALSE,i#d-s)OIqAv
NA,usage_26634,+S!-70d15d,1970-01-20,feature_4,3,1130 ,0,FALSE,FALSE,id-EdGAJL
26635,^usage_2&663(5,S-4f43fd,1970-01-20,feature_34,NA,3284,0,FALSE,FALSE,id-@daArg)s
26636,usage_26636,S-12.e3ff,1970-01-20,feature_1,NA,NA,0,FALSE ,FALSE,id-^Qa-ushd
NA,usag!e_266!37,S-e6ce29 ,1970-01-21,feature_26,8,1461,0,TRUE,FALSE ,$id-lbGyLA
26638,usage_)26638,S-4a8&ce0 ,1970-01-20,f#eat!ure_35 ,2,137,1,TRUE,FALSE,id-MbLNbO
26639,usage_26639,S-de7a48,1970-01-20,-feature_!31,8,651,0,FALSE,FALSE,id*-olGv_ZG
26640,usag)e_26640,NA,1970-01-20,feature_33,9,2006,0 ,TRUE,FALSE ,id-DJygnr
26641,usage_26641,S-5ca11a,1970-01-20,feature_25,4,1687 ,6,FALSE,FALSE,id-&TZ@NhIq
26642,_usage_26642,#S-90488@6,1970-01-20 ,NA,9,614,2,FALSE,FALSE,id-#PxKZPa
NA,usage__26643,S-003647,1970-01-20,NA,11,2813,NA,FALSE,FALSE,id-ueiwYI
26644,us-age_266)44 ,S-dc9874,1970-01-21,feature_9,4,500,1 ,FALSE,FALSE,id-AUWpPX
26645,usage_26645,S-7077ab,1970-01-20,feature_40,10,1305,1,FALSE,FALSE,id-afkAWt
26646,NA,S-e2fd71,1970-01-20,^feat$ure_31,9,2554,NA,FALSE,FALSE,NA
26647,usage_(2664_7 ,S-6c_969d,1970-01-20,featu)r(e_15 ,10,8755,0,FALSE,FALSE,id-HZr$g-Sl
26648,usage_2664&8,S--b564.3(b,1970-01-20,fe%ature_3_4,10,1083,0,FALSE,FALSE,id-uKqtiV
26649,usage_2-66&49,S-1c7.a41,1970-01-20,feature_11,NA,NA,0,FALSE,FALSE,id-sS(UjI*o 
26650,usage_26650,S-8_3+17da,1970-01-20,feature_4,9,2081,1 ,FALSE,FALSE,id-PWgeVy
26651 ,usag!e_26&651,S+-0b46b0,1970-01-20,NA,8,5828,1,TRUE,FALSE,id-D.rh&xF*f 
26652,usage_26652,S-d232ad,1970-01-20,f#eature_8,5,244,1,TRUE,FALSE,id-zVW+BFS 
26653,+usag&e_266_53,S-^ffce65 ,1970-01-20,%f^eature_27,8,2198,0 ,FALSE,FALSE,id-PUjqwF
26654,USAGE_26654,NA,1970-01-20,FEA.T%UR&E_3,13,3268,2,FALSE,FALSE,@ID--XMQSCL
26655,us-age_26655 ,s-d8fa4%5,1970-01-20,featu+re_7,13,1689,1,NA,false,i_d-mnufbl 
26656,NA,S-b$6a35b,1970-01-20,featu_re_+16,9,2537,0,TRUE,NA,NA
26657,.usa@ge_26657 ,S-85%caaf,1970-01-20,feat%ur$e_40,7,615,4,FALSE,FALSE,)i(d-qfqXis
26658,usage_^26658,S-e86a94,1970-01-20 ,feature_29,11,1720 ,0,FALSE,FALSE,id-BvZgrh
26659,u#sage_26659,S@-1+5582c,1970-01-20,featur$e_11,3,1900,0,FALSE ,FALSE,id-ioDWhw 
26660 ,usage_26.660,S_-947b62 ,1970-01-20,feature+_12,NA,1849,0,TRUE,NA,id-WDriIC 
26661 ,usage_266!61,S-1a(20b6,NA,feature_3,10,3038,0,FALSE,FALSE,_i#d-x_Z-IhuP
26662,NA,)S-9a8646,1970-01-20,feature_31,8,2060,0,FALSE ,FALSE,id-r&quvFG
26663,usage_26663,S-4977c8,1970-01-20,fea*t%ure_37,11,825,0,TRUE,FALSE,id-wROZhH 
NA,NA,NA,1970-01-20,featur%e_16,12,2400,0 ,TRUE,FALSE,NA
26665,usa_ge__26665,S-&8cec5.9,1970-01-20,feature_38,5,107,2,FALSE,FALSE,id-mXJaxr
26666 ,usage_2@6666,S-17c51e,1970-01-20,f_eatur-e_1,12,2548,0,FALSE,FALSE,id-moJ+eFf
26667,usag+e_26^667,S-c0d9#79,1970-01-20,NA,11,5780,1,FALSE,FALSE,id-EMT+eQX
NA,u%sage_26668,s+-a3a1c1,1970-01-20,feature_26,17,7466,5,true,false,id-ahogzk
26669,usage_26.669,S!-7cc0*ec,1970-01-20,fe@a$ture_11,8 ,2468,2,FALSE,FALSE,id-wsrSsk
26670,usage_2667$0,S-#01fa46,1970-01-20,$feature_7,5,2082,0,FALSE,NA,_id$-EoBJGq
26671,USAGE_26671,S-872BDD,1970-01-20,FEATURE_3(1,11,1404,1,FALSE,FALSE,^ID-JZAYE@S
26672,usage_)26672,S-d66d63,1970-01-20,f%eature!_28,12,86,1,FALSE,FALSE,id-UPydNa
26673,usage_!26673,S-904529,1970-01-20,feature_40,15,2309,NA,FALSE ,FALSE,id-eSVCuM 
26674,*usage_266+74,S-7e7a73,1970-01-20,f+eature_6,9,1643,0,FALSE,FALSE,id^-lnXztT
26675,usage_26675,s(-770)018,1970-01-20,feature_1,9,1893,0,true,false,id$-zvxzgv
26676,USAGE_!26676 ,S+-2573E4,1970-01-21,F_EATURE_24,12,3665,4 ,FALSE,FALSE,ID-.SOTIUS
26677 ,NA,S-44c9a@e,1970-01-20,feature__24 ,13,3614,1,FALSE,FALSE,id-cTeQhC
26678,US+AGE_26678,S-2B0A2^D,1970-01-20,FEATURE_3,6,79,NA,FALSE,FALSE,$ID-LPXH_YI
NA,usage_.26679,S-8ae507,1970-01-20,feature_)13,7,1469,1,TRUE,FALSE,id_-GNprX&V
26680,usage_26680,S-ffd1e%e,NA,feature_28,9,2670,0,FALSE,FALSE ,id-SsOji_f
26681,USAGE_26681,S.-%04AB7E,1970-01-20,FEATURE_37,4,5342,NA,FALSE,FALSE,ID-IYMYG!L
26682,usage)_26$682,S-f@8_1687,NA,!featur)e_(35,7,1921,1,FALSE,FALSE,id-hwoKC.E
26683,usa@ge_26683,S-2ddf94,1970-01-21,NA,6,2088,0,FALSE,FALSE,id)-bfIM)Ul
26684,usage_26684 ,S-8f181e ,1970-01-20 ,NA,NA,1629,1,FALSE,FALSE,@id-aB)KvZT
26685,usage_26685,S-1ffdd8 ,1970-01-20,feature_10,8,NA,NA,FALSE,NA,id-ZTlxjd
26686,NA,S-^0ec442,NA,feature_24,8,NA,NA,FALSE,FALSE,_id-tqlNUU
26687,usage_26#687,(S-769f70,1970-01-20,featu_re_!40,8,447,0,TRUE,FALSE ,i-d$-o@lqXOT
NA,+us@a^ge_26688,S-be601b,1970-01-20 ,NA,13,6477,0,NA,FALSE,id-I^B%MbXA
NA,usage_2+6689,S-^04(1624,1970-01-20,f.eature_30,12,4839 ,0,FALSE,NA,id-evB)fKI
26690,NA,NA,1970-01-20,featur%e_29,12,1467,0,NA,FALSE,id-PeftSE
26691,us-ag!e_26691,S-788739,1970-01-20 ,feature#_31,11,1064,0,FALSE ,FALSE,id#-KM&Gnk+O
26692,usage_2(6692,#S-509f0d ,1970-01-20,featur.e_24,11,NA,2,FALSE,NA,NA
26693,usage_26693 ,S-8451e7,NA,feature_38,8,2706,NA,FALSE,FALSE,id-$QiEwg%c
26694,NA,&S-f0e@458 ,1970-01-20,feature_26,10,NA,6,FALSE,FALSE,@id.-jsdfQV
26695,usage_26695,NA,1970-01-20,feature_20,8,1092,0 ,FALSE,FALSE,id-c^d+jT#SW
26696,us!ag.e_(2!6696,S-326691,1970-01-21,fe$ature_10,8,907,1 ,FALSE,FALSE,id-F^yysTN
26697,usage_26697,^S-04911c,1970-01-20,feature_5,3,3215,NA,FALSE,FALSE,id-)QiHMa_T
26698,usage_2_6698,S-f2537d,1970-01-20,feature_40,14,4030,0,FALSE,FALSE,id-ZjsSNY
26699,usage_26699,S-eabdc&e,1970-01-20,fe!ature_39,12,4212,0,FALSE,FALSE,id-g-YFJvT
26700,usag(e_26-700,S-7+4b-da1,1970-01-21,feat(ur@e_11,7 ,5797,NA,FALSE,FALSE ,i*d-QpGICT
26701,-usage_267*01,S-0027d3,1970-01-20,fe&atu*re_18,10,1225,0,FALSE,FALSE,NA
26702,usage_26702,S-7d96-05,1970-01-20,feature_24,11,1714,0,FALSE,FALSE,*id-otcpxc
26703,NA,s-641794,1970-01-20,+featu)re_28,12,5578 ,0,false,false,)id-&zt.h)qpr
26704,NA,S-522a6f ,1970-01-20 ,feature_31,10 ,2260,0,FALSE,FALSE,id-v-jpX)lp
26705,usage_26705,S$-2bc(860,1970-01-20,feature_38,11,6511,1,FALSE,FALSE,id-EmXNtM
NA,NA,S-&d19da0,1970-01-20,feature$_2,14,3939,0,TRUE,FALSE,id-bixAs!i
26707,usage%_267+07,S&-.f61f4&2,1970-01-20,feature_16,8,NA,2,FALSE ,FALSE,id#-TpadCM
26708,usage_26708,)S-59fe1d,1970-01-20,NA,9,1283,0,FALSE ,FALSE,id-SO_OLAX
NA,usage*_26709,)S-ce0d60,1970-01-20,feat$ure_9,12,269,0,FALSE,FALSE,id-(ZvEY%ac
