...1,usage_id,subscription_id,usage_date,feature_name,usage_count,usage_duration_secs,error_count,is_beta_feature,usage_day,synthetic
21610,U-1b(d85a,S-b8a*352,2024-08-30,f-eatu.re_30,NA,3192,0,FALSE,2024-08-30,FALSE
21611,U&-9dd^b$c9,S-e2d*4e9,2023-01-28,feature_34,10,4320 ,0 ,FALSE,2023-01-28,FALSE 
21612,U-35852e,%S-51c0.d1,2024-11-02,!feature_32,9,NA,0 ,FALSE,2024-11-02,FALSE 
NA,U-7b599e,S-93fab3,2023-10-25 ,fe@ature_37,9,5400,NA,FALSE,2023-10-25,FALSE
21614,_U-dc*231%c,S-a&24476 ,2023-08-12,fe+atur%e_14,11,1881,0,FALSE,2023-08-12,NA
21615,#U-F^75DAB ,S-21@76DA,NA,FEA@TURE_7,14 ,2618 ,0,FALSE,NA,FALSE
21616 ,U-43a6&46,S-396a83,2024-10-23,featu#re_7,8,3872,0,FALSE,2024-10-23 ,FALSE 
21617,U-19471)b,S-0c9fd$d,2024-03-11,feat@ure_39,11,6028,0 ,FALSE ,2024-03-11,FALSE
21618,U-1a4b(90,^S-dda2+3d,2024-11-17,fe(ature_27 ,17,8330,1,FALSE,2024-11-17,FALSE
21619,U-9_e3104,S-)a04ba5,2023-09-03,NA,7,168,0,FALSE,2023-09-03,FALSE
21620,U%-3a*f.eab,S-00fb6e,2024-07-22,feat@ur+e_24,12,744,NA,FALSE,2024-07-22,FALSE
21621 ,U-f7b612,S-d365af,NA,!featu%re_17,11,1771 ,0,NA,2023-11-30,FALSE
21622,-U-5ea807,S-0&60019,2023-02-13,feature_8,9,1404,2,FALSE,2023-02-13 ,FALSE
21623,U-(ccd588,S-29ccb8,2023-06-26,feature_31,7,1407,0,TRUE,NA,FALSE
21624,U-ad1835,S-016b5f,NA,fea(ture&_19,NA,1884,1 ,FALSE,2024-01-12,FALSE
21625,U.-8b942f ,S-4ed997,2023-05-15,feature_23,14,7448,2,FALSE,2023-05-15 ,FALSE
21626,U-bcbba+6,)S-44c2c1,2024-04-23,featu(re_4,10,4200,0,FALSE,2024-04-23,FALSE 
21627,U-3b%4a52,S#-6754a4,2024-04-18,feature_4,14 ,2660,1,FALSE,2024-04-18,FALSE 
21628,U-45523f ,S-246942,2023-10-01,feature_24,9,1422,1,FALSE,2023-10-01,FALSE
21629,U-5d+10a0 ,S(-26a630,2024-08-19,!fe)atu@re_34,13,1703 ,0,FALSE,2024-08-19,FALSE
21630,U-c663c.9,S-@722103,2024-06-12,!fe+ature_8,10,5700,0 ,FALSE,2024-06-12,FALSE
21631,U-ea09a6,S-5a)2a0%5,2023-10-30,f#eat.ure_35,16,880,0,TRUE,2023-10-30,FALSE
21632,u-78f1f9,NA,2024-12-03,feat^ur%e_(1,21,1113,0,false,2024-12-03,false 
21633,U-!9c@7@42d,NA,2023-12-11,feature_6,7,3122,1,FALSE,2023-12-11,NA
21634,U-e51117,NA,2024-01-18,feature._1,6,1980 ,0 ,FALSE,2024-01-18,FALSE
21635,U-2007b%2,S-4(bb483,2024-08-08,feature_1+6,11,3795 ,3,NA,2024-08-08,NA
21636,U-8a6f82,NA,2023-05-08,feature_2,10,4690,5,NA,2023-05-08,NA
21637,U-d(45018,S-51673a,2024-04-02 ,feature_10,6,354,0,FALSE,NA,FALSE
21638,U-91a4e4,S-8426e7,2024-06-05,f-eature_9,13,2483,0 ,FALSE,2024-06-05,FALSE
21639,U-93a52*0,S-26836c,2024-04-02,feature_17,11,4433,0,FALSE,2024-04-02,FALSE
21640,NA,NA,2024-10-18,feature_18,8,2112,0,FALSE,2024-10-18,NA
21641,U-1eb#c12,S--29c*16b,2023-02-10,NA,9 ,NA,1,FALSE,2023-02-10,NA
21642,U^-f09846,S*-79d1e0,2023-10-30,feature_26,17,9010 ,1,FALSE,2023-10-30,FALSE
21643,NA,S#-b9b^bfd,2023-06-16,featur&e_1(6,10 ,NA,0,FALSE,2023-06-16,FALSE
21644,U-67aa0d,S-.4af@b53 ,2024-05-15,feature_^2,4,NA,0 ,FALSE,2024-05-15,FALSE
21645,.U-3920e9,S-301b73,2024-10-24,feature_29,12,1716,1,FALSE,2024-10-24 ,FALSE 
21646,U-fc%9346,S-#0#e&d7be,2023-02-12,featu_re_7,5,2600 ,2 ,FALSE,2023-02-12,FALSE
21647,U-968)4d1,S-30a9dd,2023-01-10,NA,12,6492,0,FALSE,2023-01-10,FALSE
21648,U-5c2a32,S-a583df,2023-10-25,feature_21,11,198 ,0,TRUE,2023-10-25,FALSE
21649,U-2a9ada,S-58b1a2,2024-05-20,feature_)1,7,3332,0,FALSE,2024-05-20,NA
21650,+U*-!7a0^1ba,S-4484ae,2023-05-28 ,fe+ature_1+9,8,4552,0,FALSE,2023-05-28,NA
21651,&U-5(e_c437,*S!-8#79b43,2023-10-31,feature_37,11,3344,0,FALSE,2023-10-31,FALSE
21652 ,U-24160b,S-063586,2023-04-07,NA,8,1000 ,0,FALSE ,2023-04-07,FALSE
21653,U--1536.DE ,NA,NA,FEATURE_17,NA,5830,0,FALSE,NA,FALSE 
21654 ,U%-6@2a8b8,NA,2023-09-14,feature_38,9,2628,0,FALSE,2023-09-14,FALSE
21655 ,U-(60b&42e,+S_-7d%5bf1,2024-08-15,NA,11,517,3,FALSE,2024-08-15,FALSE
21656,U-0+7f5f7,S!-af6284,2024-03-02,fea@ture!_20,12,7128,0,FALSE,2024-03-02,FALSE
21657,U-e467c6 ,S-c89bff,2023-11-27,fea(ture!_17,7,2709 ,0,FALSE,2023-11-27,FALSE
21658,U-f27f57 ,S-f243c1,2023-02-26,!feature_2,17,8891,NA,NA,2023-02-26,FALSE
21659,U-79848e,S-4d1ba6,2024-05-15,fe_ature_16,NA,5715,0,FALSE,2024-05-15,FALSE
21660 ,u-3@5a717,s-d02277,NA,feature_22,10,2280,0,true,2023-04-05,false
21661,U-8a15f3,S-cb117a,2024-06-24,featu%re_19,9,1332,0,NA,2024-06-24,FALSE 
21662 ,u-1fca67,s--1b0848,2024-11-29,feat#ure_36,17,NA,0,false,2024-11-29,false
21663,U-368111,S-495-d33,2024-07-29,-fe@ature_3(8,11 ,5643 ,1,FALSE,2024-07-29,FALSE
21664,u-c87753,s-2178f0,2023-08-20,NA,NA,248,0,true,2023-08-20,false
21665,U-ddd_a0a,S-4&3*414*0,2024-08-18 ,feat.ure_2,NA,6692,0 ,FALSE,2024-08-18,FALSE
21666 ,NA,NA,2024-04-06,feature_3,5,670,0,FALSE,2024-04-06,FALSE
21667,U-0cee54,S-^726%74!9,2023-01-26,fea*ture_&12,9,4788,0,FALSE,2023-01-26,NA
21668,u-e67-e3e,s-41%023c,2024-11-25,feature_8,10,2340,0,false,2024-11-25 ,false
21669,U-dcf6ac,S-4994d6,NA,feature_31,11,5918,0,NA,2023-05-17,FALSE
21670,U-b2ffb&a,NA,2024-09-15,.f*eature_8,9,846,0,FALSE,2024-09-15,FALSE 
21671,NA,S-891976,2023-04-22,NA,10,5280,1,FALSE,2023-04-22,FALSE
21672,U-259A#C^B,S-04659!5,2023-07-13,F#EATURE_30,12,6060,1,FALSE,NA,FALSE
21673,$U-21A)7C6,S-16CE94,2023-12-24,FE!ATU-RE_28,NA,6682,0,FALSE ,2023-12-24,FALSE
21674 ,U-e51#e$25,&S-b03125,2024-10-01 ,fea!t(ure_19,7,2464 ,6,FALSE,2024-10-01,FALSE
21675,U-1a8016,S-cfca+40,2024-02-21,fe(ature_36,14,NA,2,FALSE,2024-02-21,FALSE
21676,U-b-dc21+0,+S-a575f5 ,2023-01-01,fea)t&u(re_27,15,870,0,FALSE,2023-01-01 ,NA
21677,U-d88025,NA,NA,.f^eature_-20,15,465,1,FALSE,2024-07-08,FALSE
21678,&U(-0)25af8,S-f#c155b,2024-07-11,featu$re_32,15,4965,0,FALSE,2024-07-11,FALSE
NA,U-86.c675,S-16^6024,2024-11-24,NA,NA,2945,0,FALSE,2024-11-24,FALSE
21680,U-dc67_01,S-6100a4,2024-01-22,feat.ure!_10,15,3075 ,1,TRUE,2024-01-22,FALSE
21681,U-adf18c,S-df&69fe,2023-11-09,feature_25,9,4149,0,FALSE,2023-11-09,FALSE 
21682,U-849812,S-09c1d-f,2023-08-13,feature_35,8,1704,0,FALSE,2023-08-13,FALSE
21683,U-7D46D0,S@-D!3E724 ,2024-05-24,FEATURE_39,11 ,1518,0,FALSE,2024-05-24,NA
21684,U&-a36$08a,S-885aa7,2023-12-07 ,)feature*_31,13 ,3887,0,FALSE,2023-12-07,FALSE
21685,+U-4a(50#23,S-3cc163,2023-12-02,feature_!29 ,7,1400,0,FALSE,2023-12-02,FALSE
21686,U-dd6356,^S-9170%9b,2024-01-30,f%eature_1,10,1560,2 ,TRUE,2024-01-30,FALSE
21687 ,U-6be%163,S-@661@06d,2024-07-09,feature_24,8,3048,0,FALSE,2024-07-09 ,FALSE
21688,U-1f1f3f,S#-8f8c47 ,2024-08-26,feature_33,6,150,NA,FALSE,2024-08-26,FALSE 
21689,U-596ea3,S-b9bbfd ,2023-05-11 ,feature_)17,14 ,5712,0,FALSE ,2023-05-11,FALSE
21690,U-e91a-37,_S-6c6e6%2,2023-10-24,feature+_5,12,NA,1,FALSE,2023-10-24,FALSE 
21691,U-ee4(767,S-cb54dc,2023-12-14,f#eature_36,10,120,3,FALSE,2023-12-14,FALSE
21692,U-8b2@b-7e,%S-06c096,2024-11-13,#fe+ature_33,10,2740,0,FALSE,2024-11-13,FALSE
21693,U@-465d72,&S-2f^9bef,2024-01-04,feature_8,10,1220,NA,FALSE ,2024-01-04 ,NA
21694 ,.U_-bb8c05 ,S-434*140,2024-01-06,feature_24,14,5712,2,FALSE,2024-01-06,FALSE
21695,U-!227671,NA,NA,featur^e_34,8,3952,0,NA,2023-05-17,FALSE
21696,U-%fe6e99 ,&S-75985b,2023-09-22,featu(re_*5,4,NA,NA,FALSE,2023-09-22,FALSE
21697,U-5753c0,S-d507da,2024-02-03,NA,10,5480,0,FALSE ,2024-02-03,NA
21698 ,U-_14%7d84,S^-1(83460,2024-02-20,)feature_14,15,NA,0,TRUE,2024-02-20,NA
21699,NA,S-7ce677,2024-02-01,feature_11,15,3345,1,FALSE ,2024-02-01 ,FALSE
21700,U-2d32d@1,S-869&978,2023-05-20,feat+ure+_27,NA,2936,0,FALSE ,2023-05-20,FALSE
21701,%U-72ca0f,S-5879cf,NA,feature_17,12,3204,2,FALSE,2023-07-09 ,FALSE
21702,U-cddc4!5,S-2f2ba3,2024-11-27,feat)ure_13,10 ,5250,0,FALSE ,2024-11-27,FALSE
21703,U-70463a,S-44fba6,2024-03-28 ,feature_29 ,8,2344,1,FALSE,2024-03-28,FALSE
21704 ,%U-b5!d03e,S-9&8@7539,2023-07-05,feat@ure_6,8,2448,0,FALSE,2023-07-05,FALSE
21705 ,U-165c)d3,S-482e5b,2023-12-07,feature_3,10 ,3190,2,FALSE,2023-12-07,FALSE
21706 ,U-077&fc4,S-7d$b!51+3,2024-09-11,feat-ure_17,8 ,3856,0,FALSE ,NA,NA
NA,!U-@e0ee88,S-)a81bcd,2023-10-16,^fe#atur.e_20,9,945,1,FALSE,2023-10-16,FALSE
21708,U!-e1-4142 ,S-e1081c ,2023-02-25,feature_3)2,12,4104,1 ,FALSE,2023-02-25,FALSE
21709,U-a3c$35b,S-^b*18409,2023-11-28,feature_1+3,8,1216 ,1,TRUE,2023-11-28,FALSE
21710,U-8e0730,S-6fa3a3,2024-01-31,feature_9,7,2534,0,FALSE ,2024-01-31,FALSE 
21711,U-674C9*5,S-D114E2,2024-07-23,FEATURE_#31,7,693,0,TRUE,2024-07-23,FALSE
21712,U-7506a7,!S-2ddb46,2024-09-09,^feature_@19,3 ,807,0,FALSE,2024-09-09 ,FALSE
21713,U-2965^49,S-_8e7&01b,2023-06-19,)feature%_17,9,5166 ,1,FALSE,2023-06-19,FALSE
NA,U-31(f#26c,S-f77847,2024-08-10,feature_27,6,1482,0 ,FALSE,2024-08-10,FALSE
21715,U-9d4b96,NA,2024-05-11 ,feature_34,7,2079,4,FALSE,NA,FALSE
21716 ,U-20b257,S-73fc8f,2023-03-07,feature*_!7,16,3328,1 ,FALSE,NA,FALSE
21717,-U-ecf_d31,NA,2023-09-24,feature_21,11,1045,1,FALSE,2023-09-24,FALSE 
21718,U-dbfa26,S-6a02fe ,2023-01-06 ,feat*ure__9,10,5940,0,FALSE,2023-01-06,FALSE
21719,U-9#89691,S-1#3a948,2023-08-29,fea*ture_2,NA,1926,0,FALSE,2023-08-29,FALSE
21720,U-be2572,S-c57c91,2023-05-18,f*eature_2,13,4914,0,FALSE,2023-05-18,FALSE
21721,U-515c91,S-c5a1.46,2023-06-10,f*eature_23,11,NA,0,FALSE,2023-06-10,FALSE
NA,U-80b)125,S-41cf*50,2024-05-24,feature_24,NA,1050,0,TRUE,2024-05-24,FALSE 
21723,U-399e72,NA,2023-09-25,fea.tur%e_37,16,7920,1 ,FALSE ,2023-09-25,FALSE
NA,u-69565b,s-7553_fb,2023-05-20 ,fea-ture_5,10,530,0,false ,2023-05-20,NA
21725,NA,S-509e88,2024-11-09,fea.tur_e_28,10,2900,0,NA,2024-11-09,FALSE
21726,U-a%5-2194,S-cd6bb_6 ,2024-04-23,feat)ure_28,6,1464,0 ,FALSE,2024-04-23,FALSE
21727,NA,S-804A.70,2024-02-10 ,#FEAT^URE_3,15 ,7260,0,FALSE,2024-02-10,FALSE
21728 ,U*-434.a3_2,S-1eb467,2023-01-17,featu+re_28,11,3344,0,FALSE,2023-01-17,FALSE
NA,U-7$74480,S-595693,2023-03-05,NA,9,1440,0,FALSE,2023-03-05,FALSE
21730,U-b98617,S&-627697,2024-10-28,fe)ature*_23,14,7784,1,FALSE,2024-10-28,FALSE
21731,U-a5390e,S-befdf1,2024-01-13,feature_9,5,1205,2,FALSE,2024-01-13,FALSE
21732 ,U--69f017,S-e6029e,2023-10-09,feature_8,8,3120,2,NA,2023-10-09,FALSE
21733,U-!f0f8ed,S-539566,2024-07-30,fea)ture_29,13,7722,0,FALSE,2024-07-30,FALSE
21734,U)-^6abdfb,S-f29976,2024-10-26,fe#a#ture_2+0,10,4960 ,0,TRUE,2024-10-26,FALSE
NA,%U-e7%d619,S-&41acf^0,2023-01-30 ,NA,10,NA,0,FALSE ,2023-01-30,FALSE
21736,(U-0fe0f.7,S-ba8c46,NA,!feature_27 ,12,6456,1,FALSE,2024-05-10,FALSE
21737,U-1d8606,S-febd1!0,2023-08-23,feature_2,7,525,0,TRUE,2023-08-23,FALSE
21738,U-4f&1013,S-d7d398,2023-08-28,feature_@21,12,4836,0,FALSE ,2023-08-28,FALSE
21739,U-b9682d ,S-b21a0.b,2023-09-27,feature_39,10,2640,0,FALSE,2023-09-27,FALSE
21740,U$-2db0e9 ,S&-67a@cc&8,2023-06-21,+fe$ature__13,10,NA,1,FALSE,2023-06-21 ,FALSE
21741,u-66af9e ,s-ed75af,2023-05-05,.feature_28,13 ,6175 ,NA,false,2023-05-05,false
NA,U-280!b9e,S-86e45a,2023-09-24,feature_29,10,4830,0,FALSE,2023-09-24,FALSE
NA,NA,NA,2023-03-14,feature_1!5 ,NA,2240,1,TRUE ,NA,FALSE
21744,U-+7af^022 ,S-^600%ea7,2023-04-07,fea)tu^re_7,NA,NA,0,FALSE,2023-04-07,FALSE
21745,U-290(8b9 ,S-0(50a91,2023-05-30,feature_!30,9,1278,4,FALSE,NA,FALSE
NA,U-166892,S-+8471_73,2023-09-13,FEATURE_22,NA,2904,1,FALSE,2023-09-13,FALSE
21747,U-a0c986,S-.d3bd*2f,2024-04-29,NA,12,1956,0,FALSE,NA,FALSE
21748,NA,S-d5eae3,2024-02-11,feature_3&6,13,6500,0 ,TRUE ,2024-02-11,FALSE
21749,U(-0d6411,S-75$c1b4,2024-04-28,feature_32,7,2275,NA,FALSE,2024-04-28,FALSE
NA,U-4e*7a90,S-2e55e6,NA,feature_18,6,3132,0,FALSE ,2023-07-08 ,FALSE
21751,U--c1!8a25,NA,2024-09-06 ,fea$ture+_38,12,NA,1,FALSE,2024-09-06,FALSE
21752,U-9)c_3478,NA,2023-02-08,NA,6,498,2,FALSE,2023-02-08,FALSE 
21753,U-92a5d6,S-a82!909 ,2023-12-14,feature_(39,8,4272,NA,NA,2023-12-14,FALSE
21754,U-@72)a9fd,S-fd3d2d,2023-07-11,NA,8,1760,1,FALSE,2023-07-11,FALSE
21755,U-a$0ba0c ,NA,2024-04-22,feature_*23,10,1900,0,FALSE,2024-04-22 ,FALSE
21756,U-ed3143 ,S-0(d0202,2023-07-17,feature_23,9,3519,0,FALSE,2023-07-17,FALSE
21757 ,$U-39b6ac,%S-f0081e ,2023-12-22,f)eature!_*6,9,2952 ,NA,FALSE,NA,FALSE
21758,U-0138ee ,S-3bd95c,2024-08-01,feature_10 ,11,5632,0,FALSE,2024-08-01,FALSE
21759,U-bbd158,S-0ada$66,2024-12-11,feature_1.8,16,1616 ,0,FALSE ,2024-12-11,NA
21760,U-4*4041*7,S%-+9333.c5,2024-03-07,featu@re_32,10,3690,0,NA,2024-03-07,FALSE
21761,u-%d739b8,s-180a#e3,2023-12-29,feature_34,10,NA,2,false,NA,false
21762,U-2bb%799,)S-@e0a4c5,2023-10-09,featur.e_25,9,1404 ,0 ,FALSE,2023-10-09,FALSE
21763,U-d45e1e ,S-0e9f04,2024-12-10,+feature_35,14,798,NA,FALSE,2024-12-10,FALSE
NA,u-6ccb49,NA,2023-04-26,featur.e_38 ,6,NA,2,true,2023-04-26,false
21765,U-8ccb44,S-11066a,2023-04-25,NA,10,5210,0,FALSE,2023-04-25,FALSE
21766,NA,S-d0c339,NA,NA,14,7266,NA,FALSE,2023-01-02,FALSE 
21767,U-#CEEA20,S-E7E01&3,2023-06-30,(FEATURE*_2.2,8,2936,2,FALSE,2023-06-30,FALSE 
21768,U-_c2d7e2,NA,2023-06-24,f#ea+ture+_24,6,336,NA,FALSE,2023-06-24,FALSE
21769,U-4de472 ,S-02a3aa,2024-10-04,feat@ur*e_1&6,7,2184,1,FALSE,2024-10-04,FALSE
21770,U-a0_f993,S-caca4f,2023-05-18,feature_28,6,798,1,FALSE,2023-05-18,FALSE
21771,NA,S-faa8ec,2023-10-07,feature_32,10,970,0 ,FALSE,2023-10-07,FALSE
21772,U-0b0319,NA,2024-07-04 ,f@eature_37,6,228,1,FALSE,2024-07-04,FALSE
NA,U-61708A ,S-C-20518,2023-02-15,NA,13 ,4095,0,FALSE,2023-02-15,FALSE
21774 ,U-fe85da,S-1224ea,2024-08-24,fea-ture_24,8,1680,NA,NA,2024-08-24,FALSE
21775,U-ec04d2,S-19858e,2023-08-28 ,(fea*ture_16,9,540,0,FALSE,2023-08-28,FALSE
NA,U--dc6828,S-456d4!7,2024-02-07,feature_28 ,7 ,2933 ,NA,FALSE,2024-02-07,FALSE
21777,(U-1246ab ,S-3%21498,2023-10-11,fe+ature_22 ,11 ,1749,0,FALSE,2023-10-11,FALSE 
NA,U-d86491,S+-0d497d,2024-03-05,feature_37,8,1136,NA,FALSE ,NA,FALSE
21779 ,U$-f25927,S-%30bb4(7,2024-06-29,f&eature_11,5,865,NA,FALSE,2024-06-29,FALSE 
21780,)U-0+3f69f,S-534c28,2024-01-16,featu&re_1,15,2880,1,NA,2024-01-16,FALSE
21781,^U-587159,S-150-930,2024-07-02,f.eatur!e_4,NA,1749,0 ,FALSE ,2024-07-02,FALSE
21782,U-459805,S-d0c339,2024-09-30 ,feature_17,11,4873,0,FALSE,2024-09-30,FALSE
21783 ,U-654e2$2 ,S-151b22 ,2023-07-19 ,featu(re(_2,9,NA,0,FALSE,2023-07-19,FALSE
21784 ,U-ad^275b,NA,2024-05-01,fe+ature)_35,6,1932,2,TRUE ,2024-05-01,FALSE
21785,U-ff11b3,S-^d07c^53,2024-08-25,NA,12,5244,0,FALSE,2024-08-25,FALSE
21786 ,U-791+777,S-3d7be&d,2024-05-31,feature_8 ,14 ,7728,0,FALSE,2024-05-31,FALSE
21787,U-cefded,S%-15c444,2023-10-11 ,feature_34,14 ,NA,4,FALSE,2023-10-11,FALSE
21788 ,NA,S-c5%cf+b0,2024-11-10,featur!e+_28,12,NA,2 ,FALSE ,2024-11-10,FALSE
21789,U-9a11fa,NA,2024-08-05,NA,8,3016,1,TRUE,2024-08-05,FALSE
21790,U-6fde1^e,S-4305-f1,2023-09-12,feature_3)4,13,NA,2,FALSE,2023-09-12,FALSE
21791,U-e^611b9,NA,2023-04-13,feature_.1+1,9,1170,0,FALSE,2023-04-13,FALSE
21792,U-98630%2,+S)-22014f,2023-06-14,NA,9,90,1,FALSE ,2023-06-14,FALSE 
21793,U*-6f43ce,S(-e.d75af,2023-04-13,_f#eature_-37,8,1168,0,FALSE,2023-04-13,FALSE
21794,U-369ef#4,S-447189,2023-12-14 ,%fe*ature_29,NA,1240,1,FALSE,2023-12-14,FALSE
21795,U-b41c51,NA,2024-11-03,feature_14,6,1452,0,FALSE,2024-11-03,FALSE
21796,U-c#9a1*9e,(S-_61bcfb,NA,fe.ature_3,14,1120,0,FALSE,2024-01-15,FALSE
21797,U-FEAAAA,S-6CA(9BE,2023-06-27,FEATURE_11,NA,4419,0,FALSE,2023-06-27,FALSE
21798,U-b^dce16,S-f0972b,2024-08-11,feature_28,7,3409,0,FALSE ,2024-08-11,FALSE
21799,U-c650d(9,S-e50612 ,2023-08-19 ,@f#eat_u+re_%8,13,221 ,NA,TRUE ,2023-08-19,FALSE
NA,U-5a0cef,#S-d6e42&1 ,2023-07-26,feature*_32,14,1750,3,FALSE,NA,NA
NA,#U-b.2#1611,S-37879d,2023-02-05,feature_)38,10,5460,0,NA,2023-02-05,FALSE
NA,NA,S-b488bc,2023-01-22,fe_ature_21,9,2322,0 ,FALSE,2023-01-22,FALSE
21803,NA,S-56*7f8f,2024-04-13,feature_32,8,2784,0,FALSE,2024-04-13,FALSE
NA,U-a6!ef63 ,NA,2023-03-20,feature_10,14,NA,0,FALSE,2023-03-20 ,FALSE
21805,u-0de20d,s#-34a131 ,2024-04-02,featu$re_39,9,2367,0,false,2024-04-02,false 
21806,U-04c124,S-461334,2023-08-15,fea+t*ure_6,11,4158,NA,FALSE,2023-08-15,FALSE
21807,U-b#7ec3*2,S-.e0)bfb!1,2023-03-24,NA,9,4041,1,FALSE,2023-03-24,FALSE
21808,NA,S-@6b97b7,2024-12-04,NA,9,2673,4,NA,2024-12-04,NA
21809,U-ee231b,)S-80^f65d,2023-01-12,feature_30,16,NA,0,FALSE,2023-01-12,FALSE
21810,U-fbdd9a,NA,2023-03-19,feature_31,12,6408,2,FALSE,2023-03-19,FALSE
21811,U-418dee ,S-(40adae,2024-06-15,featur@e_15,13,429,0 ,NA,NA,FALSE
21812,^U-^76c!726,NA,2023-12-19,feature_31,NA,2583,1,FALSE,2023-12-19,FALSE
21813,U-acade#a,S-9dcfb5,2023-12-10,featu$re_32,14,5334,3 ,TRUE,2023-12-10,NA
21814,U-DC79AE,S-63(9754,2023-07-15,FEATU(RE_25,NA,2360,2,FALSE,2023-07-15,FALSE
21815,u-)7b088e,s-f3979e,NA,feature_9 ,12,6876,0,false,2024-11-27,false
21816,U-2ff109,S-611bf8,2024-02-11,feature_26,11,6336,0,TRUE ,2024-02-11,FALSE
21817,.U#-8bd2ee,S-05b080,2023-01-09,feature_28,11,2629,0,FALSE,2023-01-09,NA
21818,U-a+98.3#03,S-)dabcd2,2023-01-18,feature_31,7,1211,0 ,FALSE,2023-01-18,FALSE
21819,U-b548e4,S-0c03b0,2024-07-26,f#eature_11,11,4499,0,FALSE,2024-07-26,FALSE 
21820,U-26b$2b5,S-#37b6-b2,2023-09-10,f%eature._22,13,3094,0,FALSE,2023-09-10,FALSE 
21821,U-2%b949!7,S-49d73&e,2023-06-15,NA,10,5340 ,2,FALSE,NA,FALSE
21822 ,U-2a8463,S-8c767b,2023-01-29,feature_35,7,4060,0,FALSE,2023-01-29,FALSE
21823 ,U-68@637e,S%-(5ffb84,2023-10-21,NA,10,2840,0,FALSE,2023-10-21,FALSE
21824,NA,S-a55d16,2023-06-28 ,featu+re_$6,13 ,3575,0,FALSE,2023-06-28,FALSE
21825,NA,S-e66253 ,2023-10-26,feature_+38,12,2856,0,FALSE,2023-10-26,FALSE
21826,.U-63d2d7,S(-c)b3c72,2023-09-18,feature&_37,10,3180,0,FALSE,2023-09-18,FALSE
21827,U-6a7!aee,S-c4a9_8e,2023-01-05,feat_ure_40,7,3584,0,FALSE,2023-01-05,FALSE
21828,U-db9.d4f,S-*128f55,2024-06-12,feature_31,10,5040 ,NA,FALSE,2024-06-12,FALSE
21829,U-5f7096 ,S-9def16,2024-11-02,featu+re$_38,12 ,6516,0 ,FALSE,2024-11-02,NA
21830,U$-.4fc6bc,S-7_fc!a0e,2024-08-10,f(eature_26,13,338,0,FALSE,2024-08-10,FALSE
21831 ,U-cf70)d7,S-5f1d80,2024-04-02,NA,NA,1284,1,FALSE,2024-04-02,FALSE
NA,U-dd)b2!b7,NA,2023-10-02,feature*_11,12,5616,0,FALSE,NA,FALSE
21833,U-2AB4BF ,S-58D17C,2023-05-10,F@EATU&R%E_#39,13,2873,1,FALSE ,2023-05-10,FALSE 
NA,U-!a234b.5 ,S-d111f)5,NA,feature-_31,10,410,0,FALSE ,2024-04-20,FALSE
21835,U-38c95%0,S-1c3a4^2,2024-04-02,fea$ture_9,5,1260,2,FALSE ,2024-04-02,FALSE
21836,U-2a%d67a,S-dfe952,NA,fea$ture_40,7,3108,0,FALSE,2024-11-15,NA
21837,U-d1e95f,NA,2024-08-17,f&eature_19,9,1026 ,2,FALSE,2024-08-17,FALSE 
21838,^U*-92924(b,S-ae4bb!3,2023-07-10,feature_3 ,7,1820,0,FALSE,2023-07-10 ,FALSE
21839,U-16c473 ,S-a24)db6,2023-12-29,feature_38,10,1310,3,TRUE,2023-12-29,FALSE 
21840,NA,NA,2024-04-22,feature_13,9,NA,0 ,FALSE,2024-04-22,FALSE
21841,NA,S-a!5a40b,NA,feature_2,12,4428,2,FALSE,2023-07-12,FALSE 
NA,U-04d2d5,S-101401,2024-02-10,featu(re_8,8,3200,1,FALSE,2024-02-10,FALSE
21843,U#-&e91f6#1,S-4f9.1d0,2024-01-07,feature_2,11,4125,0,FALSE,2024-01-07,FALSE
21844,NA,S-8deb5^f,2023-09-10,$feature_22,11,NA,NA,FALSE,2023-09-10 ,FALSE
21845 ,.U-d02b34,NA,2023-07-28,#feature_33,9,3735,0,NA,NA,FALSE 
21846,NA,S-c3bf1d ,NA,feature_2,8,192 ,0,TRUE,2023-10-24,FALSE
21847,U-986c73,S-debbe^e,2023-04-21,feature_37,8,4592,0 ,FALSE,2023-04-21,FALSE
21848,U-%057f3e,#S-0%a*dca!9,2023-06-18,feature_10,11,6204,0,NA,2023-06-18,NA
NA,U-09^13c4,S-fcd20b,2023-05-29,feature_36,NA,100,0,FALSE,2023-05-29,FALSE
21850,U-8bfd4(f,*S-27#f7b%2,NA,feature_2#1 ,7,2548,0,FALSE ,2024-02-19,FALSE
21851,U-8a*4942,S-aabbf!4,NA,fea@tu!re_1@1,7,1995,0 ,FALSE,2023-11-04,FALSE
21852,U-153f26,S-3#648)0d,2024-06-26,(fe$atu^re__5,7,3276,0,NA,2024-06-26,FALSE
21853,*U-465562 ,S-19029a,NA,feature_37,6,2478,0,FALSE,2023-08-30,FALSE
21854,U-.4@fdb0e,S-92@20c9,2023-05-30,feature&_!19,11,1925,NA,FALSE,2023-05-30,FALSE
21855,U-72e54b,S-$cafa84 ,2024-10-23,feature_12 ,6,2712,0,FALSE,2024-10-23,FALSE 
21856,U-3d5e2^0,S-a88+72@6,NA,NA,11,2717 ,3 ,FALSE,2024-02-14,FALSE
