subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag
S-9@a1e04,NA,2024-12-06 ,NA,Enterprise,5,995 ,11940,FALSE,NA,FALSE,FALSE ,annual,TRUE
S-38-b3b4,A-5-33452,2024-11-28,NA,Enterp%rise ,26,5174,62088,NA,NA,FALSE,FALSE ,annual,TRUE
S-b69fa2 ,A-029f69,NA,NA,Pro,NA,1323,15876,FALSE,NA,NA,FALSE,NA,FALSE
S-a924c2,A-3cc791,2024-07-08,NA,Pro,6,294,NA,FALSE,FALSE,FALSE,FALSE,annual,NA
S-05553e ,A-bc87b&c,2024-11-26,NA,$En)terprise,31,6169,74028 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-6ace80,A-6f8ad2,2024-09-16,NA,Enterprise,7,1393,NA,FALSE,NA,FALSE,FALSE,monthly,TRUE
S-0b2faf ,NA,2024-07-05,NA,Basic ,15,0,0,TRUE,FALSE,FALSE,FALSE,month%ly,TRUE
S-c01d79,A_-296d7c,2024-07-19,NA,Basic,24 ,0,0,TRUE,FALSE,FALSE ,FALSE,month%ly,TRUE
NA,a-e7a1e2,2024-12-29,NA,enterpr(ise,44,8756,105072,false,false,false,false,annual,true
S-f9d635 ,A-a1b80b,2024-03-11,NA,Enter)prise,52,10348,124176,NA,FALSE,FALSE,FALSE,mont@hly,FALSE
S-d96652,NA,2024-05-01,NA ,Enterprise,7,0,0,TRUE,FALSE,FALSE ,NA,monthly,TRUE
S&-8(69bba,A-b9#f5b1,2023-10-31,NA,Enterpri^se,15,0,0,NA,FALSE,FALSE,FALSE,annu_al,FALSE 
S-7c1eb9,A-d3c88e,2024-12-24,NA,Bas*ic,21,399,4788,FALSE,FALSE,NA,FALSE ,annual,FALSE
S%-+3f00dc,(A-_6f50ae,2024-09-02,NA,Pro,19 ,931,11172,FALSE,FALSE,FALSE,FALSE,annual,NA
NA,A!-3be@56b,2024-08-22,NA,P@ro,NA,686,NA,FALSE,FALSE ,FALSE ,FALSE,annu^al,TRUE
S-7052a5,A-d5a319,2023-11-15,NA,Bas+ic,16,304,3648,FALSE,NA,FALSE,FALSE,annual,TRUE
S+-1b713e,A#-1d5444 ,2024-11-26,NA,Basic,24,0 ,0,TRUE,TRUE,FALSE,FALSE,annual,FALSE
S-63e_79)e,_A-*7c5@768,2024-10-20,NA,Enterpr(ise,25,0 ,NA,TRUE,FALSE,FALSE,FALSE,an^nual,TRUE 
S-a54fb2,.A-8ae05d,2024-06-01,NA,Basic,86,1634,19608,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-07734f,A-b7ef83 ,2024-11-20,NA ,Basic,8,152,1824,FALSE,FALSE,FALSE,FALSE,-annua-l,TRUE
S-6015db,A-b179bf,2024-11-15,NA,Enterpr%ise,43,8557,102684,FALSE,FALSE,FALSE,FALSE ,annual,TRUE
S-1e3a06,A-)2b9d3e,2024-12-26 ,NA,En_terprise,2,398,4776,FALSE,NA,FALSE,NA,m*onth&ly ,TRUE
S)-82a67a,A-#712426,2024-12-11,2024-12-13 ,P#ro,15,735,8820,FALSE,FALSE,FALSE,NA,NA,TRUE
S-531E3A,@A-E5+D6AB,2024-07-22,NA,BASIC,39 ,741,NA,NA,FALSE,FALSE,FALSE,MONTHL$Y,TRUE
S--7d8d!de,A.-_3932db,2024-11-29 ,NA,$Enterprise,35,6965,83580,FALSE,FALSE,FALSE,FALSE,month(ly,TRUE
S-f@00f7e,A-35083d,2024-09-09,NA,Pro,25,1225,14700,FALSE ,FALSE,FALSE,FALSE,mont_hly,NA
S-92f78a,A-6e08f3,2024-02-22,NA,Enterprise,11,2189 ,26268,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
&S-1200b3,NA,2023-11-19,NA,%Basic,NA,494,5928,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-e2799b,A-4c56c9,2024-05-13,NA,-Enterprise,13,2587,31044,FALSE,NA,FALSE,FALSE,mont)h#ly,FALSE
S-155b3e,A!-18793)f,NA,NA,Enterpr!ise,148,29452,353424,FALSE ,FALSE,FALSE,FALSE,a$nnual,FALSE
S-691bf*f ,A-9174e0,2024-12-27,NA,Basi.c,37,NA,8436,FALSE,NA,FALSE,FALSE,annua^l ,FALSE
S-5ddf8d,NA,2024-12-06,NA ,Basic ,45,855,10260,FALSE,FALSE ,FALSE,NA,ann!ual,TRUE
S*-57019e,A-ad296b,2024-07-23,NA ,Pro,38,0 ,0,TRUE,NA,FALSE,FALSE,annual,TRUE
#S-36480d,NA,2024-12-04,NA,Pro,30,1470,17640,FALSE,FALSE,NA,FALSE,ann(ual,NA
S-ad-7716,A*-af0cd2 ,NA,NA,Pro,19 ,931,11172,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-6c#d38d ,A$-202b67,2024-08-28,NA,Ba_sic,22,418,5016,FALSE ,FALSE,NA,FALSE ,an!nual,TRUE
S-88c79e,A-e3bd71,2024-02-18,2024-04-29,Enterprise,31,6169,74028,FALSE,FALSE,FALSE,TRUE,mont&hly,TRUE
+S-42fb01,NA,2024-02-08,NA,Pro,28,1372,NA,FALSE ,FALSE,NA,FALSE,monthly,TRUE
NA,A-ba!6516,2024-04-02,NA,Bas)ic,27,513,6156,FALSE,FALSE,TRUE,FALSE,NA,TRUE
S-(29ec80,NA,2024-12-29,NA,Enterprise,9,1791,21492,FALSE,FALSE,FALSE,FALSE,a*nnual,TRUE
S-9bf16e,NA,NA,2024-12-20,Pro,9,441,NA,FALSE,FALSE,FALSE,TRUE,m^onth+ly ,TRUE 
S-5d5a8d,A--2922b6,2024-12-17,2024-12-28,NA,15,735,8820,FALSE,FALSE,FALSE,TRUE,a!nnual,TRUE
S-b18d59,.A-bd4708,2024-10-20,NA,.Pro,37,1813,21756,FALSE,FALSE,NA,FALSE,*annual,TRUE
S-56cb4f,A%-c$ab53+2,2024-07-23,NA,P$r)o,23,1127,NA,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-3fa87d,(A-81%edc3 ,2023-11-13,NA,Ent$erprise ,5,995,NA,FALSE,FALSE,FALSE,FALSE ,^monthly,TRUE
S-96e3e8,A-(d3c8%8e,2024-12-10,NA,Bas&ic,16,304 ,3648,FALSE ,NA,FALSE,FALSE,monthly ,TRUE
S-b83.4a9,NA,2024-05-29,NA,_Basic,NA,494 ,5928,FALSE,NA,FALSE,FALSE,an_nual,NA
+S-7452a4,A-118d5%5,2024-12-30,2024-12-31,Enterp@rise,29,5771,NA,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
S-7b65f4,A-7f29a7 ,2024-11-07,2024-12-02,Basic,41,779,9348,FALSE,FALSE,NA,TRUE,monthly,FALSE
S-a33!00f,A-81e%dc3,2024-12-16,NA,NA,5,995,11940,FALSE,FALSE,FALSE,FALSE,a.n_nual,TRUE
S-a9b904,#A-7641d3,2023-04-12,NA,NA,8 ,NA,1824,FALSE,FALSE,FALSE,NA,mo$nthly,TRUE
NA,A-bbc3_46,2024-12-13,NA,Enterprise,27,5373,64476,FALSE,FALSE,NA,FALSE,m)onthl_y,TRUE
S-eec4d5,A-0532a9,2024-12-10,NA,Basi^c ,19,361,4332,FALSE ,FALSE,FALSE,FALSE,annual,TRUE 
S-(7#ac30a,A)-54ecc2,2024-10-16,NA,Enterprise,5 ,995,11940,FALSE,FALSE,FALSE,FALSE,ann_ual ,TRUE
S-c696fa,!A-db5%e9e,2024-11-12,NA,Bas.i#c,9,171,2052 ,FALSE,FALSE,FALSE,FALSE ,mont.hly,TRUE
S-!86ed20,NA,2024-07-25,NA,Ente)rprise,22,4378,52536,FALSE,FALSE,FALSE,FALSE,mon!thly,FALSE
S-dd@a681,A-8bde0c,2024-12-21,NA,Pro,12,588,7056 ,FALSE,FALSE,NA,NA,NA,FALSE
S-88d7&46,A-0-aaf6e ,2024-12-26,NA,NA,18,NA,42984,FALSE,NA,FALSE,FALSE,m&onthly,TRUE
NA,A-^ba6516,2024-09-14,NA,Pro,35,0,0 ,NA,NA,TRUE,FALSE ,monthly,TRUE
s-0586)ad ,NA,2024-07-28,na ,ente%rprise,39,NA,93132 ,false,false,false,false,mon_thly,true 
@S-24631a,A-4d1e75,2024-09-07,NA,Basic,20,380,4560,FALSE,FALSE,FALSE ,FALSE,monthly,NA
S-3+d0e#5(c,A-&dcc2f0,2023-11-22,NA,Enterprise,19 ,0,0,TRUE ,NA,FALSE,NA,monthly,TRUE
S-519%509,A-1ac5e0,2024-11-15,NA,Basic ,33,627 ,7524,FALSE,NA,FALSE,FALSE,annual,FALSE
S$-8b9deb,A--6c-093d,2024-09-12,2024-11-01,Pro,7,343,4116 ,FALSE ,FALSE,FALSE ,TRUE ,NA,TRUE
S-31178d,+A-b7ef83,2024-06-29,NA ,Pro,26,1274,15288,FALSE,FALSE,FALSE ,FALSE,an$nual,TRUE
NA,A-5$1ec1b ,2024-02-10,NA,Bas*ic ,11,209,2508,FALSE,FALSE ,FALSE,FALSE ,an)nu#al,TRUE
S-^a384d2,.A-d62e02,2024-12-10,NA,*Enterp)rise,NA,NA,50148,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-a61#485,A)-d922bf,2023-11-21,NA,Ent-erprise,32,6368,76416,FALSE,FALSE ,NA,FALSE,month_ly,TRUE
S_-+d1f12e,A-*3a5ad8,2024-02-15,NA,Enterp@rise,31 ,6169,74028,NA,FALSE,FALSE,FALSE,monthly,TRUE
S-021985,A-66224^b,2024-12-22,2024-12-30,Ente@rprise,92,18308,219696,FALSE,FALSE,FALSE,TRUE,monthly,FALSE
S-6cb472,A+-(922109,NA,NA,Pro,8,392,4704 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-fdb8f1,A-09316c,2024-09-23,NA,Enterprise,70,13930,167160,FALSE,FALSE,FALSE ,FALSE,a$nnual,TRUE
S-d_9d&52b,A-22d9d-2,2024-08-09 ,NA,Pro,30,1470,17640,FALSE,FALSE,FALSE,FALSE,annual ,TRUE 
s--6754a4,a-1f559b,2024-10-17,NA,basic,10,190,2280,false,NA,false,NA,annua.l,false
S-b11cdb,A-05d3b3,2024-08-05,NA,Basic,24,456,5472,FALSE,FALSE,FALSE,TRUE,^annual,TRUE
S-a84e7f,NA,2023-11-14,NA,Enterp+rise,8 ,1592 ,19104,FALSE,FALSE,FALSE,FALSE,annual ,TRUE
S-4f3f7)3,A-1b960*9,2024-08-04,2024-08-12,Pro,4,196,NA,FALSE,FALSE,FALSE,TRUE,annual,TRUE
S-1645@94 ,A-)c42f1f,2024-10-26 ,NA,Basic,15,285,3420,FALSE,FALSE,FALSE,FALSE,_annual ,FALSE
S-aef18a,A-4a267b,2024-11-06,NA,Pro,25,0,0,TRUE,TRUE,FALSE,FALSE,annual,TRUE 
S-16d%c40,A-ce+550d,2024-11-16,NA,Pro,51,2499,29988,FALSE,TRUE,FALSE,FALSE,mont.hly,TRUE
S-a8299c,_A-e60f9d,2024-12-03,NA,Enter)prise,29,5771,69252,FALSE,FALSE,FALSE,FALSE,monthl.y,TRUE
S-84$2582,A-104f1a,2024-09-24,NA,@Pro,45,0,0,TRUE,FALSE,FALSE,FALSE,+annual,TRUE
S$-69@56*dc,A-40906$c,NA,NA,Pro,92 ,4508,54096,FALSE,FALSE,FALSE,NA,annu&al,TRUE
s-2aad81 ,a-700ade,2024-11-25,NA,basic ,7,133,1596,false,false,false,false,annual,true
S-f095-11,A-443)7e4,2024-05-14,NA,Enterprise,3,597,NA,FALSE,TRUE,FALSE,FALSE,mon!th(ly,TRUE 
NA,A-34-2303,2024-11-30 ,NA,Enterprise,10,0,0,TRUE,FALSE,FALSE,FALSE,annual,TRUE 
S-70b537,&A-526d93 ,2024-09-26,NA,Enterprise ,43,8557,102684,FALSE,TRUE ,NA,FALSE,annual,FALSE 
S-8e7d28,NA,2024-07-05,NA ,Pr-o,45,0,0,NA,FALSE,FALSE,FALSE,monthly,TRUE
S-3128b4,A-30b4ca,2024-05-27,NA,Enterpr%ise,86 ,17114,205368,FALSE,FALSE,FALSE,FALSE,$monthly,FALSE
S-ce9977,A-42e5e1,2024-08-02,NA,Enterprise,NA,0 ,0,TRUE,NA,FALSE,FALSE,&monthl_y,TRUE
S-16486d,A-0651a4,2024-12-15,NA,Pro,16,784 ,9408,FALSE,FALSE,NA,FALSE,NA,TRUE
S-c58!35c,NA,2024-06-25,NA,Ba*sic,NA,0,0,TRUE,FALSE,FALSE,NA,monthly,TRUE
S-890baf,A-6e7827 ,2024-04-22,NA,NA,3,147,1764,FALSE,FALSE,FALSE,FALSE ,monthly,TRUE
S-ec%0efa,A-45ce7-a,2024-04-04,NA,NA,22,418,5016,FALSE,FALSE,FALSE,FALSE,monthly ,TRUE
#S-09ada1,A-87a@a7b,2024-11-23,NA,NA,24 ,456,5472,FALSE,NA,FALSE ,FALSE,annual,TRUE
S-2ECAEA,A-+756192,2024-06-28,NA,ENT.ERPRI%SE,25,4975 ,59700,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S^-0d86a4,_A-700ade,2024-11-11,NA,Pro,12,588 ,7056,FALSE,FALSE,FALSE,FALSE,monthly,FALSE
S-a2f231,A^-$1f)559b,2024-04-21,NA,Pro ,59,2891,34692,FALSE,FALSE,FALSE,FALSE,monthl^y,FALSE
&S+-dbcf87,NA,2024-09-26,NA,#Enterprise,13,2587,NA,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-d6e42)1,A-fd7ad3,2024-11-17,NA ,Pro,10,0,0 ,TRUE,FALSE,FALSE,FALSE,annual ,TRUE
!S^-50815c,-A-e3bd71,2024-01-11,NA ,Basic ,31 ,589 ,7068,FALSE ,FALSE,FALSE,FALSE ,monthly,TRUE
S-25ec8c,A-6965e$1,2024-12-05,NA,*Pro,16,0 ,0,TRUE,FALSE,FALSE,FALSE ,mo@nt.hly,NA
S-180b6c,A-$f3ff05,2024-12-02,NA,Basic,30,570,NA,FALSE ,FALSE,NA,FALSE,mo(nthly,TRUE 
S-ae20d8,A)-9289f6,2023-07-04,2023-07-09,Basic,12,228,2736,FALSE ,TRUE,FALSE,TRUE ,annual,TRUE
S-cb^3c72,A-69b156,2024-06-16,NA,(Ente^rpr_i#se,13,2587,31044,FALSE,FALSE,FALSE,FALSE,monthl&y,TRUE
S-7BB339 ,A-FA3095,2023-12-06,NA ,&ENT_ERPRISE,70,13930,167160,FALSE ,FALSE,FALSE,FALSE,(ANN@UAL,NA
S-374d5f,A-f-abe.19,2024-11-24,NA,En+t@erprise,5,995,11940,FALSE,FALSE ,FALSE,FALSE,_annual ,TRUE
S-2f72%50,.A-3ce5b8,2024-03-05,NA,NA,36,1764,21168,FALSE,FALSE ,FALSE,FALSE,monthl@y,TRUE
S-1D08%1A,A-AD!3ABD,2023-05-10,2024-07-20,PR!O,44,2156,NA,FALSE ,FALSE,FALSE,TRUE ,ANNU+AL,TRUE
S-0e9f04,.A-7c83a1,2024-05-24 ,NA,Enterprise,NA,2388,28656,NA,NA,FALSE,FALSE,monthly,TRUE 
S-d7-1#63c,A-118d55 ,2024-12-27,NA,Pro,11,539,NA,FALSE,FALSE,TRUE,FALSE,monthly,TRUE
S-3%bdedd,A-378b99,2024-11-03,NA,Basic,59,1121 ,13452,FALSE,FALSE,FALSE,FALSE ,mon!thly,TRUE
S-14a95a,A-ffc0(4@f,NA,NA,NA,20 ,980,NA,FALSE,FALSE,FALSE,FALSE,NA,TRUE 
S_-f1#5008,A-0aaf6e,2024-12-07,2024-12-15 ,)P&ro,NA,588,7056,FALSE,FALSE,FALSE,TRUE,annual,FALSE
S-c7-6699,A-f9cc74 ,2024-11-26,NA ,Basic,30,570,6840,FALSE,FALSE,FALSE,FALSE,monthly,FALSE 
S-7456c5 ,NA,2024-09-09,NA,Basic,9,171 ,2052,FALSE ,FALSE,FALSE,NA,NA,TRUE
S-947b62,A_-_34ea-2f ,2024-12-25,NA ,Enterpris&e,16,3184,38208,FALSE,NA,FALSE,FALSE,NA,FALSE
S)-7b2efe,A-af0cd2,2024-09-27,NA,Basic,NA,361 ,4332,FALSE,FALSE,FALSE,FALSE,mon%thly,NA
*S-92421b,A-4e631b ,2024-11-12,NA,Pr+o ,22,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE 
S-ede618,%A-463db0,2024-12-15,NA,NA,15,735,8820,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-65b963,A-e888(d1,2024-03-04,NA,B_asic,22,0,0,TRUE,FALSE,FALSE,FALSE,mo*nt*h^l.y ,TRUE
#S-adbb41 ,A-9289f6,2024-12-11,NA,E_n.terp#r#i)se ,24,NA,NA,TRUE,FALSE,FALSE,FALSE,an_nua_l,FALSE
%S.-ce6528,A-4a_4%c2d,2023-07-04,NA,Basic,54,1026,12312,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-c45df0,-A-a45270,2024-11-15,NA,Ente#r&pri-se,3,NA,7164,FALSE,FALSE,FALSE,FALSE,m_onthly,FALSE
S-_faee8b,A-56962b,2024-05-15,NA,Pro,163,0,0 ,TRUE,FALSE,FALSE,FALSE,NA,FALSE
S-9bb9da,$A-0be015,2024-12-24 ,NA,Pro,26,NA,0,NA,FALSE,FALSE,FALSE,m*onthly,TRUE
S-913%134,A-bb%c*346,2024-11-29,NA,Basic,40 ,760,9120 ,FALSE,FALSE,FALSE,NA,NA,TRUE
+S-0ada66,A-c4ea&60,2024-07-29,NA,Enter+prise,18,3582,42984,FALSE,FALSE,FALSE,FALSE ,NA,FALSE
S-_75F%E3_2,A-379@3EE,2024-03-13,NA,PRO,49,2401,28812,FALSE,FALSE,FALSE,FALSE ,ANNUAL,TRUE
s-1dfdd0,a-712426,2024-12-30,NA,basic,13,NA,2964,false ,false,false,NA,mo+nthly,true
S-4#81-5a3,NA,2023-08-01,NA,NA,NA,418,5016,FALSE,FALSE,FALSE,NA,monthly,TRUE
s-691d6(9,a-ce%a1f&0,2024-10-18,NA,NA,22,4378 ,52536,false,NA,false,false ,monthly,true
S-e90e70,A-f51f16,2024-08-27,NA,NA,2,NA,456,FALSE,FALSE,FALSE,FALSE,NA,TRUE
NA,A-c7ffc2,2024-02-17,NA,Enterprise,30,5970 ,71640 ,FALSE,FALSE,FALSE,FALSE ,mont.hly,TRUE
S-.4dae4f,A-6e08f3,2024-05-09,NA,Enterprise,20 ,3980,47760,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
s-f4376^f,a-9ee962,2024-05-21,NA,ba*sic,9,171,2052,false,false,false,false,annu#al,false
S-ce5e-0e,A-158-f4e,2023-09-17,NA,P*ro,61,NA,35868 ,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-5bc71c,A-d)77f4c,2023-10-24,2024-02-19,Basic,8,152,1824,FALSE,FALSE,FALSE,TRUE,monthly,TRUE
!S-80af85,A*-2edab2,2023-11-22 ,NA,Basi@c,17 ,323,3876 ,FALSE,FALSE,NA,FALSE,annual ,TRUE
%S-9a115f,A-f5641#b,2024-12-29,NA,Ente+rprise,45,8955,107460,FALSE,FALSE,FALSE,FALSE,mon.thl%y ,TRUE
S-a$959a3,A-ad3abd,2023-03-18,NA,En&terprise,44,8756,105072,NA,FALSE,FALSE,FALSE,monthly,NA
NA,A-1e1b80 ,2023-10-11,NA,Basi(c,50 ,NA,11400,FALSE,FALSE,FALSE,FALSE,mo$nthly,TRUE
S-2a57b3,@A#-7e0a@10,2024-06-29,NA,Bas@ic,46 ,874,10488,FALSE,FALSE,FALSE,FALSE,an$nual,TRUE
S-b39049,A^-4)e4^4e8,2024-11-08,NA,Pro,18,0,0,TRUE,FALSE,FALSE,FALSE,mont.hly,TRUE
NA,A-eafc$6e,2023-11-15,NA,Enterpr!ise,34,NA,81192,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-1(9c44c,A-8b0451,2024-12-09,NA,Basic,41,779,9348,FALSE,FALSE,FALSE,FALSE,monthl*y,TRUE
NA,NA,2024-11-28,NA,Enterp+r$is&e,4,796,9552,FALSE,FALSE,FALSE,FALSE,monthly,TRUE
S-d1aac$f,A-c70870,2024-12-06,NA,B@asic,31,589,NA,FALSE,TRUE,FALSE,FALSE,annual,TRUE
s-@2beaee,a-ffdf#d5,2024-09-14,na ,NA,92,4508,54096,false,NA,false ,false,annual,false
S-16e21f,&A-82d8a6,2024-12-13,NA,Enterprise,27,5373,64476,FALSE,FALSE,FALSE,FALSE,ann)ual,FALSE
S-a918f3,A-d27f50,2024-12-05,NA,NA,44,8756,105072,FALSE,NA,NA,FALSE,monthly,TRUE
S-*b4b400,A-35083d,2024-04-16 ,NA,(Pro,19,931,11172,FALSE,TRUE,FALSE,FALSE,an*nual,TRUE
S-526$99f,A-df10db,2023-08-25 ,2024-12-03,Basic,14,266,3192,FALSE,FALSE,FALSE,TRUE,monthl(y,TRUE
NA,%A-cd458b ,2024-10-26,NA,#Basic,26,494,NA,FALSE,FALSE,FALSE,FALSE,annual,TRUE
NA,A-6965e^1 ,2024-12-30,NA,Basic,13,247,2964,FALSE,FALSE,FALSE,FALSE,monthly,TRUE 
S-_9_1c435,#A-dfbd31,2024-12-09,NA,Basic,14,NA,3192,FALSE,NA,FALSE,FALSE,mo$nthly,TRUE
S-6(4d514,A-65aeb5 ,2024-09-06,NA,Enterprise,56,11144,133728,FALSE,FALSE,FALSE,FALSE,annu#a+l,FALSE
S)-006fed,A-a_c(9111,2023-10-09,2024-06-20,B$as_ic,21,399,4788,FALSE,FALSE,FALSE ,TRUE,monthly,NA
S#-2aafa6,A&-bbc$346,2024-10-03,NA,Ente(rprise,19,3781,NA,NA,FALSE,FALSE ,FALSE,annual,TRUE
NA,A-544d0)a,2024-11-29,NA,NA,NA,0 ,0,NA,FALSE,FALSE,FALSE ,NA,TRUE 
NA,A*-019782,NA,NA,Pro,11,539,6468,FALSE,FALSE,FALSE,NA,mo#nthly,FALSE
S-615^537 ,A-7f%4d(b3,2024-03-30,NA ,(Pro,16 ,784,9408,FALSE,FALSE,NA,FALSE,a.nnual,TRUE
S-fc*84+63,A-%4e4^4e8,NA,NA,Basic,10,190,2280,FALSE ,FALSE,FALSE,FALSE,annual,TRUE
S-8106d9,A-3a5ad8,2024-11-06 ,NA ,Pro,NA,1764 ,21168,FALSE,FALSE,FALSE,FALSE,monthly ,FALSE
S-5b699e,A-b7b7b7,NA,NA,B&asic,NA,456,5472,NA,FALSE,NA,FALSE,annual,TRUE
S-021-297,A-(5ed98d,2024-06-28,NA,Ent(erprise,24,4776,57312,NA,NA,FALSE,FALSE,NA,TRUE
S-0F7A92,A-700ADE,NA,NA ,PRO,1,49 ,588,FALSE,FALSE,NA,FALSE ,.MONTHLY,FALSE
S-85caaf,#A-089363,2023-06-03,NA ,Pro,2 ,98,1176,FALSE,TRUE,FALSE,FALSE,annual ,TRUE
S-d8a52e,A-cc102e,2024-11-19,NA,Enter$pri*s!e,15 ,2985,NA,FALSE,FALSE,FALSE,FALSE,@m@o$nthly,TRUE
NA,NA,2024-07-08,2024-10-15,NA,4,796,9552,FALSE,FALSE,NA,TRUE,ANNUAL,TRUE
S-9a1297,A-b11cd0,2024-07-20,NA,Pro,26,1274,15288,FALSE,FALSE,FALSE,NA,an*nual,TRUE
S-8)58aa0,A-6da850,2024-10-09,NA,NA,25,4975,NA,FALSE,FALSE,FALSE,NA,a_nnua-l,FALSE
S-8B345C,A-C43359,2024-12-10,NA,PRO,38,0,0,TRUE,FALSE,TRUE,FALSE,MONTHLY,TRUE
S@-456829,A-f92792,2024-07-07,NA,Pro,NA,1274,15288,FALSE ,NA,FALSE,FALSE,annual,FALSE
S-C2C^C5C,A-2BC93D,2023-11-24,NA,ENTERPRISE ,20,3980,NA,FALSE ,FALSE,FALSE,FALSE,ANNUAL,TRUE
S-2126&c%d,A-f(45426,2024-12-29,NA,Pro,9,NA,5292,FALSE,FALSE,NA,NA,monthl.y,FALSE
S-91ab(2e,A-c62e+55 ,2023-11-15,NA,Pro,NA,1666,NA,FALSE,FALSE,FALSE,FALSE,annual,FALSE
S-8cba1c,A-4#814a3,2024-10-19,NA,En#te%rp)rise,87,0,0,TRUE,FALSE,FALSE,FALSE,month%ly,FALSE 
%S-6ee5)25,%A-9badbd ,2024-09-05,NA,En!terprise ,23,4577,NA,FALSE,FALSE,NA,FALSE,annual,TRUE
S-400e62 ,A-0f3e88,2024-04-18,NA,Basic,14 ,266,3192,FALSE,FALSE,FALSE ,FALSE,annual,FALSE
S-5f2554,A-81edc3,2023-11-07,NA,Pro,12,588 ,7056,FALSE,FALSE,FALSE,NA,%monthly,FALSE 
s-877+508,a-b3fe05,2024-06-06,na ,pro,11,0,0,true,false,false,NA,annu(al,true
S-37b367,A-a8d89d,2024-09-17,NA,NA,13,247,2964,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ac6547,A-b20d99,2024-07-19,NA,.Basic,20,NA,4560,FALSE,FALSE,NA,FALSE,NA,TRUE
NA,A-a09355,2024-12-29,NA ,Pro,14,686,8232,FALSE,FALSE,FALSE,FALSE,monthly ,TRUE
NA,(A-b48f73,2024-11-24,NA,Pro,80,3920,47040,FALSE,FALSE,NA,FALSE,annual,FALSE 
S-1!95cd5,NA,2024-11-28,2024-12-06,Pro,NA,1960,23520,FALSE,FALSE,NA,TRUE ,mon@t$hly,TRUE
S-4E4AB7,A-EB1312,2024-10-08,NA,BASI_C,25 ,475,5700,FALSE,FALSE,FALSE,NA,MONTHLY,FALSE
S-cfca+40,A@-7d#514c,2024-04-01 ,NA,Enterprise,34,6766,81192,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-a82909,A-3a5ad8,2024-11-19,NA,Enterprise ,70 ,13930,167160,FALSE,FALSE,FALSE,FALSE,annual,TRUE
S-ab212b,A-f1f639,NA,NA,Basic,2,38,456,FALSE,TRUE,FALSE,FALSE,m%onthly,TRUE
S_-92e+1f+c ,A-45%ce7a,2024-04-13,NA,Pro,16,0,0,TRUE,FALSE,FALSE,FALSE,monthly,TRUE
S-add36b,A-e3(bd71,2024-03-20,NA,Enterprise,31,6169,74028,FALSE,TRUE,TRUE,FALSE,m-o+nthly,TRUE
NA,A-ff%c04f,2024-08-05,NA,)Pro,13,NA,0,TRUE,FALSE,FALSE ,FALSE,monthly ,FALSE
S-94fa70,A-1b7+577,NA,NA,Pro,41,NA,24108,FALSE,FALSE,FALSE,FALSE,NA,TRUE
S-80F65D,NA,2024-01-06,NA,NA,23,437,5244,NA,FALSE,NA,FALSE,MONTHLY,TRUE
NA,A-5b&1bcd,2024-07-04 ,NA,Pro,73,3577,42924,FALSE,FALSE,FALSE,NA,annual ,FALSE
S$-54a3ed,A-f446b6,2024-07-21,NA ,Pro ,5,NA,2940,FALSE,FALSE,FALSE,FALSE,month#ly,TRUE 
S--77c22b,A-6c093d,2024-03-13,NA,Enterprise,7,1393 ,16716,FALSE ,FALSE ,FALSE ,FALSE,NA,TRUE
NA,A-9$779a^d,2024-10-23,NA,Enterp.ri+se,40,7960,95520,FALSE,FALSE,NA,FALSE,annu$al,TRUE
S-9DAAAD ,A-E693B6,2024-03-21,NA,ENTER&PR-IS%E,55,0,0,TRUE,FALSE,FALSE,FALSE,MONTHLY,TRUE 
NA,A-72^6cfa ,2024-07-12,NA,Basic,33,627,7524 ,FALSE,FALSE,FALSE,FALSE ,NA,TRUE
S-d106d4,NA,2023-11-06 ,NA,Enterprise,20,3980,47760,FALSE,FALSE,FALSE ,FALSE,monthly,TRUE
S-4757c8 ,A-32728^c,2024-09-17,NA ,Ba!sic,42,798,9576,FALSE,FALSE,FALSE,FALSE,a@nn%ual,TRUE
s-50)4b#c)e,a-474ad4 ,2024-11-28,2024-12-30 ,ent&erprise ,41,0,0 ,true,false,false ,true,annual,true
