ticket_id,account_id,submitted_at,closed_at,resolution_time_hours,priority,first_response_time_minutes,satisfaction_score,escalation_flag
T-060d32,A-854864,2023-03-18,NA,62 ,high,177,5,FALSE
)T-4B7F17,)A-354F12,2023-08-13,2023-08-14 23:00:00,47,MEDIUM,171,NA,FALSE
T-8e!a29d,A-ee%42db,NA,2023-03-30 14:00:00,14,high,164,NA,FALSE
T-02+17$dd,NA,2023-02-05,2023-02-05 19:00:00,19,urgent,78,5,FALSE
NA,a-cbbe12,2024-02-05,2024-02-06 15:00:00,39,_high,158 ,NA,false
T-c15cd)8,A-e3bd71,NA,2023-11-26 06:00:00,54,(medium,NA,5,FALSE
T-08abd6,A-dfbd31,2023-03-07,2023-03-08 10:00:00,34,med^i.um ,72 ,3,FALSE
T-@6$f6f56,A-fd9422,2024-03-18,NA,54,l%ow,157,3,FALSE
^T-4d$c394,A-3f9c)c0,2023-04-26,2023-04-26 02:00:00,2,NA,159 ,4,NA
NA,NA,2023-05-20 ,2023-05-20 19:00:00,19,m%e%dium,84,4,FALSE
T-^46fbb6,A-69fad4 ,2023-07-27,2023-07-29 06:00:00,54,low,167 ,NA,NA
T-88a%a#c2,A_-c9bb3e,2023-12-09,2023-12-10 05:00:00,29,u@rge.n-t,161,NA,FALSE
T-%65364e,A-5f7781,2024-05-26,2024-05-26 06:00:00,6,NA,63 ,NA,FALSE
T(-fa9+585,A-0a282f,2024-10-26,2024-10-26 18:00:00,NA,medium,144,4,FALSE
T-0afa9f,A-e08c*d3,NA,2023-11-03 17:00:00,41,low,79,NA,FALSE
%T-_88f56c,A-^1f7$acb ,2023-04-22,2023-04-23 13:00:00,37,NA,NA,3,FALSE
+t-a$2_8b90,a-b3029$1,2023-05-15,2023-05-15 16:00:00,16,NA,1,NA,false 
T-c2782!4,A-54ecc2,NA,2023-02-16 07:00:00 ,7,low ,NA,5,FALSE
T-fa-1)0d0,A-0651a4,NA,2023-09-11 03:00:00,3,urgent,18,NA,FALSE
T-&3b0545,A--c16101,2023-03-10,2023-03-11,24,_h@igh,168,NA ,FALSE
t-c+67f26,a-e2cd1b ,2024-07-03,2024-07-04 03:00:00,27,urgent,72,5,false
T-$c!779b5,A-50&bb9f,2024-08-14,2024-08-15 23:00:00 ,47,u@r&gent,33,NA,NA
T-4@291f!4,A-1ac5e0,2024-05-21,2024-05-22 18:00:00,42,high,NA,3,FALSE
NA,A-271f4&6 ,2023-02-09,2023-02-10 12:00:00,36,medium,79,NA,FALSE
)T-6b1bf$1,A_-180a-bf ,2024-01-20,2024-01-21 10:00:00,NA,mediu+m,5,3,FALSE
T-00183b,A-37f969,NA,2023-09-06 06:00:00,6,medium,5,4,FALSE
T!-d37bb3,A)-524364,2024-10-25,2024-10-25 19:00:00,19,#urgent,57,NA,FALSE
T-2e3ee@5,A&-9bfc9f,NA,2024-09-21 13:00:00,13 ,low,NA,NA,FALSE
T-fbe6c4,A-526d93,2023-10-26,2023-10-29,72,hi_g_h,148,3,TRUE 
NA,A-90a8c8 ,2023-02-01,2023-02-03 11:00:00,59,-urgent,71,4,FALSE
T-34c6%36,@A^-2922b^6,2024-11-13,2024-11-13 04:00:00,NA,high,70,4,NA
T-0aacaa,A-671f31,2023-02-02,2023-02-03 02:00:00,26,urgent,22,NA ,FALSE
t-3c9151,a-59(f724,2024-12-15,2024-12-16 05:00:00 ,29,^urgent,146,NA,false
T-3915f7,A-31$0452 ,2024-04-10,2024-04-10 11:00:00,11 ,mediu%m,139 ,3,FALSE
T-b7fe89,A-bad8%c1,2024-04-27,2024-04-28 03:00:00,27,-high,49,4,FALSE 
T&-f47516,A-db5+e9e,NA,NA,68,low,18,NA,FALSE
T-12e968,A&-&de58ca ,2023-12-07 ,NA,59,medium ,NA,NA,FALSE
T-0037fe,A--e4bf56 ,2023-05-02 ,2023-05-02 04:00:00,4,urgent,78,3,FALSE 
T-01bdb9,A-625d0b ,2023-11-20,2023-11-21 19:00:00,43,NA,NA,3,FALSE
T-ee390f,NA,2024-03-18,2024-03-18 22:00:00,22,m$edium ,125,4,FALSE
T-8d7ff%3,A-!eb*7fac,2023-09-15,2023-09-15 05:00:00,5,urge#nt,NA,NA,FALSE 
T-2572b1,A-.712f1c,2023-11-10,2023-11-11 18:00:00,42,.urgen*t ,88,5,FALSE
T-45bddf,A-a45270,2024-01-01,2024-01-03 21:00:00,69,NA,120,NA ,FALSE
T-4$537a8,A-7(c5768,2024-10-14,2024-10-14 05:00:00,5,urg@en$t,150,3,FALSE
T-6804d9 ,A-39b-19f,2023-04-13,2023-04-15 11:00:00,59,$hi*gh,26 ,3,FALSE
t-1df6ee,a-34$d^880,2024-07-12,2024-07-13 08:00:00,32,low,131,3,false
T-6$511f-b,A-1e1b80,2023-05-25,2023-05-26 07:00:00,31,*high,32,3,FALSE
.T-7ad7e_c,A.-d4*ac0e,2024-06-28,2024-06-29 04:00:00,28,(hig#h,NA,NA,FALSE
T-1c02+f2,A-(417d2f,2023-11-18,2023-11-19 20:00:00,44,urgent,113,4,FALSE
T-0374+bc,A-f446*b6,2023-12-06,2023-12-07 14:00:00,38,urgent,53,3,FALSE
T-5d8f79,A-fb186e,NA,2024-07-29 11:00:00,35,medium,92,NA,FALSE
T-c@ee549,A-b07346,2024-11-12,2024-11-12 05:00:00,5,urgent,37,3 ,FALSE
T-fe219c,A-2d1036,2023-03-22 ,NA,64,NA,3,4,FALSE
T+-2912e9,A-5ed98+d,2023-02-13,2023-02-13 14:00:00,NA,medium,133,NA,FALSE
T-c78f8(a,A-e4144b,2023-11-04,2023-11-06 14:00:00,62,medium,175,4,FALSE
T-429ce0,A-39ddf4,2023-05-31,2023-05-31 01:00:00,1 ,high,17,5,FALSE
T_-f72f97,&A-de24d5 ,2024-06-27,2024-06-28 17:00:00,41,medi@um,99 ,3,FALSE
t-&d%1723a,a-328bd0,2023-09-04,NA,8 ,med!ium,57,NA,false
$T-512dec,A-0532a9,2023-12-16,2023-12-17 01:00:00,25,mediu*m,127,NA,FALSE
NA,A-%84ebe-4,2023-07-18,2023-07-18 11:00:00 ,NA,high,NA,NA,FALSE
T-BD8(5E1,A--3A5AD8,2024-09-02,2024-09-04 17:00:00,65,HIGH,22,4,FALSE
T-089718,A-812c5b,2023-01-06,2023-01-06 13:00:00,13,medium,105,NA,FALSE
T-4F0)BAF,A-94D*3DA,2023-09-13,2023-09-14 03:00:00,27,+URGENT,60,NA,NA
T-ced7(f6,A-f1f63#9,2024-09-18,2024-09-18 19:00:00,19,low,27,5,NA
T-c)fb0cf,A-10b8da,2023-04-18,2023-04-19 09:00:00,33,NA,77,3,FALSE
T-769e8b,A-35083d,2023-09-24,2023-09-25 09:00:00,33,high,176,5,FALSE
T-f0b-00c,A#-^4#4&37e4,2024-11-16,2024-11-16 18:00:00,18,&med^ium,179,3,FALSE
T-c06!57b ,A-^9289f6 ,2023-06-12,2023-06-14 02:00:00,50,low,155,NA,NA
T-4db443,A-08)e34e,2024-03-29 ,2024-03-30 07:00:00,31 ,low,NA,NA,FALSE
T*-19%a57f ,(A-2edab2,2023-10-18 ,2023-10-20,NA,low,34,NA,FALSE
T-8639ca,A-8e-47ca,2023-09-30,2023-10-03,72,medium,145,5 ,TRUE
T-26*d259,A-^712f1c,2023-10-26,2023-10-28 08:00:00,56,NA,96,4,FALSE
T-c#c9f02,A-+5790f4 ,2024-10-19,NA,30,NA,80,NA ,FALSE
#T-d3c23c,A-&396e5f ,NA,2023-08-25 02:00:00 ,2,!low,166,NA,FALSE
T-35e9e6,-A-b#7b7b(7,2023-08-12,2023-08-13 17:00:00,41,medium,37,5,FALSE
T-3@6db9a,A-6a7c#9d,2023-03-09,2023-03-11,NA,hig+h,125,5,NA
T-913@0f4,A+-3d957b,2024-03-02 ,2024-03-03 02:00:00,26,high,73,NA,FALSE
!T-*52b69*3,A-@e61(e(98,2024-02-17,2024-02-18,24,high,10,5,FALSE
T.-97f5b(b ,NA,2024-12-25,2024-12-25 21:00:00,21,m!edium,6,3,FALSE
NA,A-0160^43,2024-04-13,2024-04-13 12:00:00,12,high,63,NA,FALSE
NA,A-463db0,2023-02-08,2023-02-10 18:00:00,NA,medium,39,NA,FALSE
T#-a5b987,A*-158f4e,2023-01-27,2023-01-27 23:00:00,23,high,156 ,NA,FALSE
!T-9(4fe73,A-_3a7284,2024-08-16,2024-08-18 19:00:00,67,urge+nt,56,4,NA
T-399f72,NA,2023-12-15,2023-12-15 11:00:00,11,high,154,3,FALSE
NA,NA,2024-07-08,2024-07-10 17:00:00,65,hi)gh,110,NA,FALSE
T-ec56&18,A-198@6c&a,2024-09-07,2024-09-09 14:00:00,62,low,175 ,3,FALSE
NA,A-a&fa505,2023-09-24,2023-09-25 13:00:00,37,mediu*m,58,3,FALSE
T-512f1f ,A-fd942!2,NA,2023-12-06 13:00:00,NA,h^igh,NA,3,NA
T*-2d97f8,A-4814a3,2024-02-15,2024-02-16,24,ur*g$ent,20,4,FALSE
T-ce367c,A-53!3452,2024-07-27,NA,20,urgent,30,NA,NA
T-10fe26,A-560d*27,2023-12-22,2023-12-22 04:00:00,4 ,medium,29 ,5,FALSE 
T-9bb4f6,A-7-f4d)b3,NA,2024-05-20 08:00:00,8,medium,14,4,FALSE 
NA,A-1879.3f,2023-10-01,2023-10-02 09:00:00,NA,high,168,NA,FALSE 
T-^1!742e2,A-7dacce,2024-02-13,2024-02-14 13:00:00,37,NA,32 ,NA,FALSE
T-A661AC,NA,2023-11-30,2023-12-02 23:00:00 ,71 ,LOW ,161,4,FALSE
T-1+7de9f,A-3932db ,2023-12-14,NA,34,NA,46,NA,FALSE
T-_b7bd24,A-9f0b68,2023-09-11,NA,37,low,78,NA,FALSE
T-04752b,A&-9badbd,2023-03-08,2023-03-09 04:00:00,28,NA,155,NA,FALSE
&T-9@0e0e9,A-89ee83,2024-05-14,2024-05-16 03:00:00 ,51 ,medium,NA,4,FALSE
T-77863a,A-e60f*9d,2024-01-27,2024-01-29 23:00:00,71,urg@ent,132,NA ,FALSE
T-eecc2f,A-c9b^b3e,2024-12-05,2024-12-05 04:00:00,4,high,73,NA,FALSE
T-6014e5,A-e7bea(b,2023-10-16,2023-10-18 09:00:00,57,high,NA,3,FALSE
t-+0a20f3,NA,2023-07-03,2023-07-05 17:00:00,NA,medium ,156,3,false
*T-!4)15f6a,A-bd4708,2023-12-03,2023-12-04 05:00:00,29,u*rgent,2,NA,FALSE
T-afb4!5$0,A-e83938,2024-05-22,2024-05-23 17:00:00,41,low,171,NA,FALSE
T-b8b946,A-cc1d8d,NA,NA,62,med+ium,NA,NA,FALSE
T-e771c5,A-0f3e88,2024-07-28,2024-07-30 17:00:00,65,low,4,NA,NA
NA,A@-b07b56 ,2023-04-19,2023-04-19 15:00:00,15,u!rg+en^t,NA,NA,FALSE
T-4ad95c ,NA,2024-12-03 ,2024-12-05 02:00:00,50,me^d%ium,122,NA,FALSE
t-7bfd11,a-bb1eaa,2024-06-04,2024-06-05,24 ,lo^w,11,NA,false
NA,)A-cdf020,2023-01-16,2023-01-16 12:00:00,12,high,NA,3,FALSE
T-3)0918a,NA,2024-02-28,2024-03-01 17:00:00,65,hi_gh ,29 ,3,FALSE
T-035ec1,A-df10db ,2024-09-11,2024-09-13 21:00:00,69,medium,127,3,FALSE
_T-35cdd0,A-c16101,2024-08-31,2024-08-31 17:00:00,NA,high,67,NA,FALSE
T-43)635f,A-de58$ca,2024-11-05,2024-11-06 10:00:00,34,medium,152 ,4,FALSE
T-19+2ed5,A-393$2d^b,2024-09-22 ,2024-09-24 13:00:00,61,low,74,NA,FALSE
T@-890bef,A-39d#df4,NA,2023-01-11 07:00:00,7,high ,109,4 ,FALSE
T-dd8c7f,A-)439@b2f,NA,2024-01-24 06:00:00,30,urge+nt,66,NA,FALSE
T-c88^d4*c,A-82d8a6,2024-09-09 ,NA,53,ur^gent ,163,4,NA
T-30e7ba,A-31ab9a,NA,NA,47 ,hig%h,NA,NA,FALSE
T-cfbf@16,A-24.9769,2024-10-12,2024-10-14 15:00:00,63 ,_lo)w,13,5,FALSE
T-ab38*73,A-8b0451,2023-01-09,2023-01-09 16:00:00,16,u_rgent,115,NA,NA
T-DB8EE9,A-05F0E5,2024-06-06,2024-06-06 13:00:00,13,MEDIU-M,58 ,4,FALSE
T-11a3.2d,A-94c#3cd,2023-11-05,2023-11-07 06:00:00,54,urgent,86,NA ,TRUE 
T-01fc55 ,A-faa28c,2023-07-25,2023-07-27 22:00:00,70,ur(gent,22,5,FALSE 
T!-d1168e ,A-65a46c,2024-04-09,2024-04-11 03:00:00,51,urgent,103,5,FALSE
T-23bb61,A!-756192,2024-06-16,2024-06-17 12:00:00,36,#l(ow,171,3,FALSE
#T-ac09f&b ,A-75(1bd4,NA,2023-09-13 15:00:00,15,high ,97,NA,FALSE
T-ed8^92.6,A-32728c ,2023-03-11 ,NA,29 ,medi@um,72,4,FALSE 
T-675f77,A-af0%cd2,2023-08-16,2023-08-18 10:00:00 ,58,low,NA,NA,FALSE
)T-0134fb,A-c1)6101,2024-12-08,2024-12-09 10:00:00,34,ur)gen%t,70,NA,TRUE
T-5cfb64,A-5_a92e7,2024-08-15,2024-08-17 21:00:00,69,low,NA,NA ,FALSE
T-27abc5,NA,2024-01-06,2024-01-08 02:00:00,50,high,61,3,FALSE
%T-0b8%b7d,A-3b5&cd1 ,2023-04-18,2023-04-19,24,low,53,NA,FALSE
T-308.49e,!A-e51ec7,2023-03-03,2023-03-03 15:00:00,15,low,99,NA,FALSE
!T-5dc1bf,A-86cdb4,2024-03-29,NA,NA,urg%ent,129,NA,FALSE
NA,A-_69fad4,2024-09-13,2024-09-13 01:00:00,1 ,urgent,164,4,FALSE 
T--1f3e8a,)A-^f03140,2023-05-08,2023-05-08 12:00:00,12,medium,132,NA,FALSE 
T-4bfec4,A-09316c,2024-11-12 ,2024-11-13 16:00:00,NA,%low,105,3,NA
T-2FDFE5,A-05#D-3B!3,2024-05-14,2024-05-15 15:00:00 ,39,LOW,114,4,FALSE
#T-07ff_37,-A-b54c01,2024-01-07,2024-01-08 18:00:00,NA,high,106,NA,FALSE
T+-484790,A-0f&6450,2023-12-13,2023-12-14 18:00:00,42,NA,102,NA,FALSE
T-37b3f3,A-e40f45,2024-02-26,2024-02-26 21:00:00 ,21 ,high,132,5,FALSE
t-a96055 ,NA,2024-11-27,2024-11-29 01:00:00,49,medi%um,9 ,4,false
-T-a1823c,A&-)5!0bb9f,2024-08-17,2024-08-19 08:00:00,56,NA,25,NA ,FALSE
T.-5f@aeda,A-92a333,2023-06-03,2023-06-03 04:00:00,4,high,55,NA,FALSE 
@T-(ac9630,A-13466a,2023-11-11 ,NA,5,high,NA,5,FALSE 
NA,A$-6da+850,2023-09-22,2023-09-22 12:00:00,12,+high,131,NA,FALSE
T-37e292,A-ac14@bb,2024-06-12 ,2024-06-13 04:00:00 ,28,low,38,4,FALSE
(T-4)c0c16,@A-%6dee43,2024-07-19,2024-07-21 21:00:00,69,urg-en#t ,108,NA,FALSE
T+-.2873*de ,A-10b8f2,2024-01-31,2024-01-31 12:00:00,12,low,59,3,FALSE
T-b5076^f,A-712533 ,NA,2024-08-09 19:00:00,67,NA,53,3,NA
.T-68$fee5 ,A-5e(d98d,2024-03-12,2024-03-12 16:00:00,16,urgent,114,NA,FALSE 
NA,A-*592832,2024-04-30,2024-04-30 09:00:00,9,l^ow,123 ,5,NA
T-38a3f8,A#-5c984%9,2023-12-14,2023-12-16 18:00:00 ,66,low,41,NA,FALSE
NA,A-f6b2fb,2023-04-18,2023-04-20 21:00:00,69,medium,70,3,FALSE
&T-39424e,A-@ccc747,2024-08-05,2024-08-05 05:00:00,5,medium,137,NA,TRUE 
T-856bdd,A-508199,2024-08-17,2024-08-19,48,l_ow,52,NA,NA
T-@c9a926,A-6a4e2d,2024-09-15,2024-09-15 15:00:00,15,low,126,5,TRUE 
T-c7f28d ,*A-&ffc04f,2023-08-17,2023-08-17 14:00:00,14,low,9,NA,TRUE
T&-1a8ff8,A#-e61e98,2023-04-22,NA,2,low,44,5,TRUE
T-6ff72c,A-241e75,NA,2024-09-03 02:00:00,26,NA,178,5,FALSE
T-BA2219,NA,2023-04-24,2023-04-26 10:00:00,58,URGENT,179,NA,TRUE
T-ab772%1,A-22f2df,2023-03-24 ,2023-03-26 13:00:00,61,urgent,19,NA,FALSE
T-ae3a16,A-186)a4+4,2024-06-19,2024-06-21 03:00:00,51 ,low,97,NA ,FALSE
T-9aee85 ,A-9e$e96_2,2024-05-26,2024-05-27 15:00:00,39,@medium,155,NA,FALSE
NA,+A-AC85CD,2024-02-02,2024-02-02 17:00:00,17,LOW,66,NA,FALSE
$T-31cd64,A-eb)7c38,2023-02-13,2023-02-14 17:00:00,NA,urge)nt,33,4,FALSE
T-814d7e,A-313b(e3,2024-11-09,2024-11-10 15:00:00 ,39,*low,141,5,TRUE 
T-9843^52,A-417d2f,2023-02-15 ,2023-02-15 10:00:00,10,high,129,4,FALSE
NA,A-443B@7C,2023-01-24 ,2023-01-24 14:00:00,14,HIGH,14,NA,FALSE
T-7.af423,A-!149a69,2024-08-28 ,2024-08-28 09:00:00,9,medium,172 ,4,FALSE
T-162d1f ,A-a0c)a4e,NA,2023-08-22 12:00:00,60,high,77 ,4,TRUE
T-b2925a,A-eb7fa#c,2024-01-15 ,2024-01-17 23:00:00,71,NA,172,NA,FALSE 
T-e35!07-b ,NA,NA,2023-02-28 14:00:00,14,NA,95,4,FALSE
T-88a-bc2 ,A-ad64c6,2024-10-13,2024-10-13 12:00:00 ,12,high,159,NA ,FALSE
T-b348cc,A-!cbd1a3,2023-07-22,NA,33,urgent,145,4,FALSE
*T-(42f242,A-92*2109,2024-04-12,2024-04-14 01:00:00,49,NA,104,3,FALSE
T-1DF364,A-%C70870,2024-05-06,2024-05-06 19:00:00,19,MEDIUM,127 ,4,FALSE
T-6#b#8b96,NA,2023-03-27,2023-03-29 12:00:00,60 ,ur+gent,NA,3,FALSE
T-2fa50a,A-b9f5b1,2023-02-10,2023-02-11 13:00:00,37,!medi^um,17,4,FALSE
T-f4bc90,A-503d5%a,2023-04-28,2023-04-28 11:00:00,11,high,NA,3,FALSE
T-fecc33,A-712f)1!c,2023-09-07,2023-09-08 07:00:00,31 ,low,NA,3,FALSE
NA,A-cea1f0,2024-10-11 ,2024-10-12 04:00:00 ,28,urge@nt,161,4,FALSE
T-!b77fc1 ,A-558c72 ,2023-05-10,2023-05-12 18:00:00,66,high,83,NA,FALSE
T-42c4fb,A-17_939a,NA,2023-08-18 08:00:00,NA,u+rgent,50,NA,FALSE
T-7a1469 ,A-503d5a,2024-05-02,2024-05-04 16:00:00,64,medium,27,NA,FALSE 
T-186d63,A-@cbbe12,2024-08-08,2024-08-09 02:00:00 ,26,medium,40,NA,FALSE
NA,A-4c5^6c9,2024-10-05,2024-10-06 05:00:00,29,h^igh,NA,3 ,FALSE
T-93e27e,A_-8_bde0c ,2023-08-06,2023-08-08 07:00:00,55,high,42,4,FALSE
T-5a#c967,NA,2023-03-08,2023-03-08 12:00:00,12,ur^gent,161,NA,FALSE
^T-6086c6,A-cd458b,2024-09-08,2024-09-08 02:00:00,NA,urg$ent,NA,5,FALSE
T-ca2383,A-81edc3,2024-05-20 ,2024-05-22 12:00:00,60,high,79,NA,FALSE
t$-271d$67 ,a-40a557,2024-10-27,2024-10-27 01:00:00,1,ur&gent,NA,NA,false 
_T-2a6_f2e ,(A-%c@c98bc,2023-03-24,2023-03-24 01:00:00,1,low,159,NA,FALSE
T-7-cab7d ,A-c37c^ab,2024-01-15,2024-01-15 01:00:00,1,@low,28,4,FALSE
NA,A&-82d8a6,2024-11-13,2024-11-14 02:00:00,26,NA,37,NA,NA
T-%ea65ad,A-8#b0451,2024-01-30,2024-01-30 06:00:00,6 ,me&diu)m,79,4,FALSE
NA,A-de24d5,2024-06-27,2024-06-29 17:00:00,65,low,4,NA,FALSE 
T-0111f8,A-96e141,NA,2024-04-15 23:00:00,23,high,95,5,NA
NA,A-f446b6,2023-06-29,2023-07-01 03:00:00,51,urgent,120,NA ,FALSE
T-e5a-027,(A-40a55_7,2024-06-24,2024-06-24 01:00:00,1,NA,44,NA,FALSE
T-b_1)23d2,A-$32fb14,2024-09-05,2024-09-05 07:00:00,7,low,89,4,NA
T-8a2ad9,A-!d9%22bf,2024-01-23 ,2024-01-25 23:00:00,71,NA,125 ,NA,FALSE
T-46e5ce,A-089363,2024-09-06,2024-09-08 11:00:00,59,high,46,4,FALSE
T-e481c6,A-%85^6#b1e,2023-08-01,2023-08-03 03:00:00,51,low,22,NA ,FALSE
T-9d8_a29,A-c-222ab,2024-07-16,2024-07-17 13:00:00,37,urgent,131 ,NA ,FALSE 
)t-b^af%c8d ,a-+c42f1f,2023-11-14,2023-11-14 01:00:00,1,high,122,NA,NA
T-94b674,A-@f25509,2023-10-20,2023-10-21 20:00:00,44,urg$ent,78,NA ,FALSE
T-!92101!f,NA,NA,2024-02-13 11:00:00,35,high,NA,5,FALSE 
t-cd38^96,a-17939a,2024-05-14,2024-05-15 02:00:00,26,high,35,5,false
T-b52677,A-53(f4e3,2023-03-11,2023-03-11 06:00:00,6,hi-gh,138,3,FALSE
T-3ef5_5f,A-098560,2023-09-02,2023-09-02 01:00:00,1,high,174,NA,TRUE
T@-8b1323,A-2edab2,2024-07-15,NA,12,medium,116,NA ,FALSE
%T--d^2f0@e5,A-8b0451,2023-12-27,2023-12-27 20:00:00,20 ,urg-e#nt,NA,NA,FALSE
T-a2f&9f7,A-f^19b24,2023-11-05,2023-11-07 10:00:00,58,medium,NA,4,FALSE
NA,A-*98a59@a,2024-12-18,2024-12-19 03:00:00,27,urg.en+t,106,4 ,FALSE
T-%28.7662,A-a7bd4b,2024-11-07,2024-11-08 16:00:00,40,NA,57,3,FALSE
T-7932c!2,A-f1.7767,NA,2024-01-28 09:00:00,NA,urgent,132,5,FALSE
T-1cf7f.a,A@-!39ddf4,2024-10-14,2024-10-14 12:00:00,12,high,21 ,4,FALSE
T-#24d5c4,A-4!f18f0,2024-03-20,2024-03-22 08:00:00,56,h$i_gh,79,4,FALSE
T-7d2f*68,A-fd7a*d3,2024-10-17,2024-10-19 11:00:00,59,low,167,5,FALSE
T-d@5e980,A-22d9d2,2023-06-21,2023-06-21 18:00:00,18,low,137,4 ,NA
T-d_80204,NA,2024-08-11,2024-08-12 05:00:00,29,medium,6,5,FALSE
T-ae53a2,A-0532a9,2024-01-29,NA,59,low,165,NA,FALSE
T(-056a79,A-c43359,2024-05-23,NA,32,urgent,103,NA ,FALSE
T-27e#2a5,#A@-9_f9299,2024-09-11,2024-09-13 19:00:00,67,low ,42,NA,NA
T-@F73^830,NA,2024-09-11,2024-09-13 23:00:00,71,L@OW,174,NA,TRUE
T-182de8 ,A-993085,2024-06-07,2024-06-08 07:00:00,31,(low,108,NA,NA
T-cb1b0e,A-a332(00,2024-05-12,2024-05-14 08:00:00,56,urge+nt,46,5,FALSE
T-54b82.8 ,A-c#42f1f,2024-02-27,2024-02-27 22:00:00,22,low,NA,5,FALSE 
T-f0f@f14,A-b179bf,2024-11-02,2024-11-02 12:00:00,12,urgent,17,NA,FALSE
T--72f05^8,A-11#8d55,2023-02-16,2023-02-16 09:00:00,9,high,82,NA,FALSE
@T-e@d12da,A-7-02032,NA,2023-03-31 12:00:00,36,medium,34,3,NA
T-b3$f2*96,A-05f0e5,2023-10-04,2023-10-04 11:00:00 ,11,)high,91,NA,FALSE
T-_2bec1^c,A-6dee43,2024-11-07,2024-11-07 15:00:00,15 ,NA,51,NA,FALSE
T-22afc4,A-cdf020 ,2024-04-13,2024-04-14 11:00:00 ,35,ur+g@ent,3,4,FALSE
T-8e58b9,A-cc1d8d,2024-08-06,2024-08-06 03:00:00,3 ,high,NA,4,NA
T-01387f,A-854864,2024-03-26,2024-03-27 21:00:00,45,lo@w,74,5,FALSE
T-9f4e20,A-&7a0d69,NA,2024-07-05 12:00:00,36,urgent,83,NA,FALSE
T-374bd7,A-038089,2023-05-14,2023-05-14 17:00:00 ,17,l^ow,36,NA ,NA
T-a657^95 ,A#-d77f4c,2023-06-30,2023-06-30 08:00:00,8,urg-e!n%t ,82,5,FALSE
T-d552#c8,A&-94f8c9,2024-02-21,2024-02-21 22:00:00,22,urgent,93,NA,FALSE 
T(-c6ebe1,A-#331424,2023-03-15,2023-03-15 20:00:00,20,me(dium,154,NA,FALSE
T-2f3247,A-716841,2024-04-25,2024-04-25 04:00:00,4,lo+w,48 ,4,FALSE
T-5117FB,A-C7E58B,2023-12-11,2023-12-13 17:00:00,65,M)EDI^UM,64,3,FALSE
NA,%A-92a333,2024-06-05 ,2024-06-06 20:00:00,44,low,103,NA,TRUE
NA,A-4a267b,2023-04-26,NA,1,@medium,61,3,NA
T-83e-dca,A-3f9cc.0,2024-05-01,2024-05-01 12:00:00,12,NA,99,5,TRUE
T-721dbc,A-53f4e3,2023-10-13,2023-10-13 12:00:00,12,ur!g^ent,54,NA,FALSE 
T-5%92ec1 ,A-!54*4d0a,2023-05-23 ,2023-05-24 03:00:00,27 ,low,NA,5,FALSE
T-bccf47,A-0b0d6d,2023-05-05,2023-05-05 15:00:00,15,high,92,NA,NA
T-381eff ,%A-9f9%299 ,2024-12-28,NA,35,low,139,5 ,FALSE
T-115C3#C,A-95B24A,2024-02-01,2024-02-01 09:00:00,9,MEDI$UM,NA,5,FALSE
T-3)d0cfa,A-1_e6fc3,2023-04-15,2023-04-15 23:00:00,23,urgen#t,50,3,NA
T-a!c71c9,A-186a44,2024-01-18 ,2024-01-18 08:00:00,8,hi(gh,155,NA,FALSE
T-bf29da,A-0cc442 ,2024-04-29,NA,58,NA,110,3,FALSE
.T-b3feb^3,A-f56*41b,2024-09-14,2024-09-16 21:00:00,69 ,NA,121,3,TRUE
T-c%6fa3a ,A@-7c6b6b,2023-06-04,2023-06-06 05:00:00 ,53,low,NA,5,FALSE
T-b5f!a1f,A-4+4d*c83,2023-10-07,2023-10-07 16:00:00,16,me(dium,57,NA ,FALSE
T-d51d42,A-b@a6516 ,2023-03-08,2023-03-08 09:00:00,9,low,149,5,FALSE
T&-ba8b3a,A-d4ac0e,2023-06-18,2023-06-18 22:00:00,22,-high,40,4,FALSE
T-dba043,A-32fb1*4,2024-06-17,2024-06-19 14:00:00,62,ur+gent,60 ,5,FALSE
T-0b#b*5ac ,)A-%7920cc,2024-10-21,2024-10-21 13:00:00,13,low,9,NA,FALSE
T-c+ff1!59,A-180abf,2023-08-15,NA,65,medium,138,NA,FALSE
NA,A-06)51a4,2024-09-12,2024-09-14 18:00:00,NA,high,32,5,FALSE
T-79d436 ,A-05f0e5,2023-01-25,2023-01-25 20:00:00,20,hi$gh,177,4,FALSE
T!-8da35c,NA,2023-03-14,2023-03-14 15:00:00,15,u-rg)ent,60,3,FALSE
-t-&611d.d3,a-44dc83 ,NA,NA,59,h!igh,NA,5,false
T*-12A74)0,&A-87AA7B ,2024-12-29,2024-12-29 22:00:00 ,22 ,URGENT,147,NA,FALSE
T*-.96-5.6b4,A-f51f16,2024-07-10,2024-07-12 10:00:00,58,urgent ,172,NA,FALSE
T-1+0fc64,A-#7f4db&3,2024-08-09,2024-08-09 12:00:00,12,medium,75 ,NA,FALSE
T-069c43,A-198)6ca,2024-04-08,2024-04-10 02:00:00,50,high,53,3,FALSE 
NA,A-d4e0d4,2024-02-15 ,2024-02-16 05:00:00 ,29,me$dium,6,NA,FALSE
T#-89a21e,NA,NA,NA,55,hig_h,113,NA ,FALSE
T-0ba1a8 ,A-f25$509,2023-11-05,2023-11-07 06:00:00,54,urge-n$t,72,5,FALSE
T-7#e4e70,A-@2*0736a,2024-06-08,NA,47,low,26,5,FALSE
